Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Sundergarh,Bonai,Wheat,Other,FAQ,4000.0,4000.0,4000.0,11 Jul 2022,2022,Jul,11,2022-07-11
1,1.0,1.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,16 Apr 2022,2022,Apr,16,2022-04-16
2,2.0,2.0,Sundergarh,Bonai,Wheat,Other,FAQ,3000.0,3000.0,3000.0,05 Aug 2022,2022,Aug,5,2022-08-05
3,3.0,3.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,3000.0,29 Jan 2022,2022,Jan,29,2022-01-29
4,4.0,4.0,Sundergarh,Bonai,Wheat,Other,FAQ,4000.0,4000.0,4000.0,09 Mar 2022,2022,Mar,9,2022-03-09
5,5.0,5.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,20 Apr 2022,2022,Apr,20,2022-04-20
6,6.0,6.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,3000.0,30 Mar 2022,2022,Mar,30,2022-03-30
7,7.0,7.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,3000.0,31 May 2022,2022,May,31,2022-05-31
8,8.0,8.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,4000.0,04 Jan 2022,2022,Jan,4,2022-01-04
9,9.0,9.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,4000.0,19 Feb 2022,2022,Feb,19,2022-02-19
10,10.0,10.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,12 Apr 2022,2022,Apr,12,2022-04-12
11,11.0,11.0,Sundergarh,Bonai,Wheat,Other,FAQ,3000.0,4000.0,4000.0,06 Aug 2022,2022,Aug,6,2022-08-06
12,12.0,12.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,08 Aug 2022,2022,Aug,8,2022-08-08
13,13.0,13.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,3000.0,14 Mar 2022,2022,Mar,14,2022-03-14
14,14.0,14.0,Sundergarh,Bonai,Wheat,Other,FAQ,3000.0,3000.0,3000.0,13 May 2022,2022,May,13,2022-05-13
15,15.0,15.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,3000.0,3000.0,15 Feb 2022,2022,Feb,15,2022-02-15
16,16.0,16.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,3000.0,3000.0,29 Jul 2022,2022,Jul,29,2022-07-29
17,17.0,17.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,02 Apr 2022,2022,Apr,2,2022-04-02
18,18.0,18.0,Sundergarh,Bonai,Wheat,Other,FAQ,4000.0,4000.0,4000.0,18 Jul 2022,2022,Jul,18,2022-07-18
19,19.0,19.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,4000.0,4000.0,27 Jun 2022,2022,Jun,27,2022-06-27
20,20.0,20.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,4000.0,06 Jan 2022,2022,Jan,6,2022-01-06
21,21.0,21.0,Sundergarh,Bonai,Wheat,Other,FAQ,2015.0,3000.0,3000.0,15 Mar 2022,2022,Mar,15,2022-03-15
22,22.0,22.0,Sundergarh,Bonai,Wheat,Other,FAQ,3000.0,3500.0,3000.0,17 Jun 2022,2022,Jun,17,2022-06-17
23,23.0,23.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,4000.0,10 Feb 2022,2022,Feb,10,2022-02-10
24,24.0,24.0,Sundergarh,Bonai,Wheat,Other,FAQ,1840.0,4000.0,4000.0,15 Jan 2022,2022,Jan,15,2022-01-15
25,25.0,25.0,Sundergarh,Bonai,Wheat,Other,FAQ,1525.0,1600.0,1525.0,09 Sep 2016,2016,Sep,9,2016-09-09
26,26.0,26.0,Sundergarh,Bonai,Wheat,Other,FAQ,1525.0,1800.0,1525.0,01 Dec 2016,2016,Dec,1,2016-12-01
27,27.0,27.0,Sundergarh,Bonai,Wheat,Other,FAQ,1525.0,1800.0,1525.0,06 Feb 2017,2017,Feb,6,2017-02-06
28,28.0,28.0,Sundergarh,Bonai,Wheat,Other,FAQ,1525.0,1800.0,1525.0,15 Dec 2016,2016,Dec,15,2016-12-15
29,29.0,29.0,Sundergarh,Bonai,Wheat,Other,FAQ,1525.0,1800.0,1525.0,16 Nov 2016,2016,Nov,16,2016-11-16
