Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Bagalkot,Bagalakot,Wheat,Sona,Medium,4910,5579,5400,05 Feb 2021,2021,Feb,5,2021-02-05
1,1.0,1.0,Bangalore,Bangalore,Wheat,Local,FAQ,2000,2800,2400,06 May 2021,2021,May,6,2021-05-06
2,2.0,2.0,Bangalore,Bangalore,Wheat,Local,FAQ,2000,2800,2400,28 May 2021,2021,May,28,2021-05-28
3,3.0,3.0,Bangalore,Bangalore,Wheat,Local,FAQ,2500,2800,2650,13 Jan 2021,2021,Jan,13,2021-01-13
4,4.0,4.0,Bangalore,Bangalore,Wheat,Local,FAQ,2500,2800,2650,17 Dec 2020,2020,Dec,17,2020-12-17
5,5.0,5.0,Bangalore,Bangalore,Wheat,Local,FAQ,2500,3000,2750,17 Mar 2021,2021,Mar,17,2021-03-17
6,6.0,6.0,Bangalore,Bangalore,Wheat,Local,FAQ,2600,3100,2850,03 Aug 2021,2021,Aug,3,2021-08-03
7,7.0,7.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,2000,5100,4500,28 Dec 2020,2020,Dec,28,2020-12-28
8,8.0,8.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,4000,4925,4600,06 Apr 2021,2021,Apr,6,2021-04-06
9,9.0,9.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,4000,5200,5100,02 Jul 2021,2021,Jul,2,2021-07-02
10,10.0,10.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,4500,5020,4800,09 Sep 2020,2020,Sep,9,2020-09-09
11,11.0,11.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,4700,4820,4750,20 Jul 2021,2021,Jul,20,2021-07-20
12,12.0,12.0,Bidar,Basava Kalayana,Wheat,Medium,FAQ,4900,5200,5100,03 Jul 2021,2021,Jul,3,2021-07-03
13,13.0,13.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1300,1450,1300,12 Dec 2020,2020,Dec,12,2020-12-12
14,14.0,14.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1500,1871,1750,20 Jul 2021,2021,Jul,20,2021-07-20
15,15.0,15.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1650,2000,1800,08 Apr 2021,2021,Apr,8,2021-04-08
16,16.0,16.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1700,1700,1700,19 Jun 2021,2021,Jun,19,2021-06-19
17,17.0,17.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1700,1881,1800,11 Aug 2021,2021,Aug,11,2021-08-11
18,18.0,18.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1700,2050,1850,24 Aug 2021,2021,Aug,24,2021-08-24
19,19.0,19.0,Bidar,Basava Kalayana,Wheat,Mexican,FAQ,1775,1775,1775,12 Mar 2021,2021,Mar,12,2021-03-12
20,20.0,20.0,Bidar,Bidar,Wheat,Red,FAQ,1450,2600,2000,01 Jun 2021,2021,Jun,1,2021-06-01
21,21.0,21.0,Bidar,Bidar,Wheat,Red,FAQ,1700,2600,2400,22 Mar 2021,2021,Mar,22,2021-03-22
22,22.0,22.0,Bidar,Bidar,Wheat,Red,FAQ,1720,2700,2100,16 Aug 2021,2021,Aug,16,2021-08-16
23,23.0,23.0,Bidar,Bidar,Wheat,Red,FAQ,1800,2400,2000,17 Mar 2021,2021,Mar,17,2021-03-17
24,24.0,24.0,Bidar,Bidar,Wheat,Red,FAQ,2400,2800,2600,08 Feb 2021,2021,Feb,8,2021-02-08
