,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
1,1.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,26 Apr 2021,2021,Apr,26,2021-04-26
2,2.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,29 Apr 2021,2021,Apr,29,2021-04-29
3,3.0,Jind,Jullana,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
4,4.0,Jind,Jullana,Wheat,Other,FAQ,1975,1975,1975.0,09 Apr 2021,2021,Apr,9,2021-04-09
5,5.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,27 Apr 2021,2021,Apr,27,2021-04-27
6,6.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
7,7.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,09 Apr 2021,2021,Apr,9,2021-04-09
8,8.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,19 Apr 2021,2021,Apr,19,2021-04-19
9,9.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,15 Apr 2021,2021,Apr,15,2021-04-15
10,10.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,10 Apr 2021,2021,Apr,10,2021-04-10
11,11.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,02 Apr 2021,2021,Apr,2,2021-04-02
12,12.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,10 Apr 2021,2021,Apr,10,2021-04-10
13,13.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,25 Apr 2021,2021,Apr,25,2021-04-25
14,14.0,Kurukshetra,Shahabad,Wheat,Local,FAQ,1975,1975,1975.0,09 Apr 2021,2021,Apr,9,2021-04-09
15,15.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,11 Apr 2021,2021,Apr,11,2021-04-11
16,16.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,19 Apr 2021,2021,Apr,19,2021-04-19
17,17.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,22 Apr 2021,2021,Apr,22,2021-04-22
18,18.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,27 Apr 2021,2021,Apr,27,2021-04-27
19,19.0,Faridabad,Ballabhgarh,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
20,20.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
21,21.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
22,22.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,24 Apr 2021,2021,Apr,24,2021-04-24
23,23.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,13 May 2021,2021,May,13,2021-05-13
24,24.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,24 Apr 2021,2021,Apr,24,2021-04-24
25,25.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
26,26.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,13 May 2021,2021,May,13,2021-05-13
27,27.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,22 Apr 2021,2021,Apr,22,2021-04-22
28,28.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,03 Apr 2021,2021,Apr,3,2021-04-03
29,29.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,09 Apr 2021,2021,Apr,9,2021-04-09
30,30.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,26 Apr 2021,2021,Apr,26,2021-04-26
31,31.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,15 Apr 2021,2021,Apr,15,2021-04-15
32,32.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,13 May 2021,2021,May,13,2021-05-13
33,33.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
34,34.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,03 Apr 2021,2021,Apr,3,2021-04-03
35,35.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
36,36.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
37,37.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,15 Apr 2021,2021,Apr,15,2021-04-15
38,38.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,28 Apr 2021,2021,Apr,28,2021-04-28
39,39.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,05 Apr 2021,2021,Apr,5,2021-04-05
40,40.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
41,41.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,18 Apr 2021,2021,Apr,18,2021-04-18
42,42.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,29 Apr 2021,2021,Apr,29,2021-04-29
43,43.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,11 Apr 2021,2021,Apr,11,2021-04-11
44,44.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,19 Apr 2021,2021,Apr,19,2021-04-19
45,45.0,Jind,Safidon,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
46,46.0,Jind,Safidon,Wheat,Other,FAQ,1975,1975,1975.0,26 Apr 2021,2021,Apr,26,2021-04-26
47,47.0,Kurukshetra,Shahabad,Wheat,Local,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
48,48.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,04 Apr 2021,2021,Apr,4,2021-04-04
49,49.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,10 Apr 2021,2021,Apr,10,2021-04-10
50,50.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,13 Apr 2021,2021,Apr,13,2021-04-13
51,51.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,20 Apr 2021,2021,Apr,20,2021-04-20
52,52.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
53,53.0,Faridabad,Ballabhgarh,Wheat,Other,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
54,54.0,Faridabad,Ballabhgarh,Wheat,Other,FAQ,1975,1975,1975.0,16 Apr 2021,2021,Apr,16,2021-04-16
55,55.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,05 Apr 2021,2021,Apr,5,2021-04-05
56,56.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,06 Apr 2021,2021,Apr,6,2021-04-06
57,57.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
58,58.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,15 Apr 2021,2021,Apr,15,2021-04-15
59,59.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,22 Apr 2021,2021,Apr,22,2021-04-22
60,60.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,06 Apr 2021,2021,Apr,6,2021-04-06
61,61.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,16 Apr 2021,2021,Apr,16,2021-04-16
62,62.0,Bhiwani,Siwani,Wheat,Other,FAQ,1975,1975,1975.0,20 Apr 2021,2021,Apr,20,2021-04-20
63,63.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,25 Apr 2021,2021,Apr,25,2021-04-25
64,64.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,30 Apr 2021,2021,Apr,30,2021-04-30
65,65.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,22 Apr 2021,2021,Apr,22,2021-04-22
66,66.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,09 Apr 2021,2021,Apr,9,2021-04-09
67,67.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,10 Apr 2021,2021,Apr,10,2021-04-10
68,68.0,Jind,Jullana,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
69,69.0,Jind,Jullana,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
70,70.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,04 Apr 2021,2021,Apr,4,2021-04-04
71,71.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,06 Apr 2021,2021,Apr,6,2021-04-06
72,72.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,12 May 2021,2021,May,12,2021-05-12
73,73.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,23 Apr 2021,2021,Apr,23,2021-04-23
74,74.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,13 Apr 2021,2021,Apr,13,2021-04-13
75,75.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
76,76.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
77,77.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,06 Apr 2021,2021,Apr,6,2021-04-06
78,78.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,13 Apr 2021,2021,Apr,13,2021-04-13
79,79.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
80,80.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
81,81.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
82,82.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
83,83.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,19 Apr 2021,2021,Apr,19,2021-04-19
84,84.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,20 Apr 2021,2021,Apr,20,2021-04-20
85,85.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
86,86.0,Sirsa,Ding,Wheat,Other,FAQ,1975,1975,1975.0,26 Apr 2021,2021,Apr,26,2021-04-26
87,87.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
88,88.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,20 Apr 2021,2021,Apr,20,2021-04-20
89,89.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,28 Apr 2021,2021,Apr,28,2021-04-28
90,90.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,29 Apr 2021,2021,Apr,29,2021-04-29
91,91.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,24 Apr 2021,2021,Apr,24,2021-04-24
92,92.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,27 Apr 2021,2021,Apr,27,2021-04-27
93,93.0,Kurukshetra,Pipli,Wheat,WL711,FAQ,1975,1975,1975.0,07 Apr 2021,2021,Apr,7,2021-04-07
94,94.0,Bhiwani,Siwani,Wheat,Other,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
95,95.0,Jind,Uchana,Wheat,Other,FAQ,1975,1975,1975.0,16 Apr 2021,2021,Apr,16,2021-04-16
96,96.0,Ambala,Barara,Wheat,Other,FAQ,1975,1975,1975.0,16 Apr 2021,2021,Apr,16,2021-04-16
97,97.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,16 Apr 2021,2021,Apr,16,2021-04-16
98,98.0,Jind,Narwana,Wheat,Other,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
99,99.0,Jind,"New Grain Market , Jind",Wheat,Other,FAQ,1975,1975,1975.0,29 Apr 2021,2021,Apr,29,2021-04-29
100,100.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,12 May 2021,2021,May,12,2021-05-12
101,101.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,13 May 2021,2021,May,13,2021-05-13
102,102.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,14 Apr 2021,2021,Apr,14,2021-04-14
103,103.0,Ambala,Shahzadpur,Wheat,Other,FAQ,1975,1975,1975.0,27 Apr 2021,2021,Apr,27,2021-04-27
104,104.0,Yamuna Nagar,Bilaspur,Wheat,Other,FAQ,1975,1975,1975.0,22 Apr 2021,2021,Apr,22,2021-04-22
105,105.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,05 Apr 2021,2021,Apr,5,2021-04-05
106,106.0,Ambala,Naraingarh,Wheat,Other,FAQ,1975,1975,1975.0,08 Apr 2021,2021,Apr,8,2021-04-08
107,107.0,Ambala,Naraingarh,Wheat,Other,FAQ,1976,1976,1976.0,04 Jun 2021,2021,Jun,4,2021-06-04
108,108.0,Jind,"New Grain Market , Jind",Wheat,Other,FAQ,1975,1975,1975.0,21 Apr 2021,2021,Apr,21,2021-04-21
109,109.0,Jind,Pillukhera,Wheat,Other,FAQ,1975,1975,1975.0,12 Apr 2021,2021,Apr,12,2021-04-12
