Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,1900,2100,2000,17 Nov 2016,2016,Nov,17,2016-11-17
1,1.0,1.0,Visakhapatnam,Visakhapatnam,Wheat,Local,Medium,2100,2300,2200,26 May 2015,2015,May,26,2015-05-26
2,2.0,2.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,01 Dec 2014,2014,Dec,1,2014-12-01
3,3.0,3.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,02 Feb 2015,2015,Feb,2,2015-02-02
4,4.0,4.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,05 Nov 2014,2014,Nov,5,2014-11-05
5,5.0,5.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,05 Sep 2014,2014,Sep,5,2014-09-05
6,6.0,6.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,07 Nov 2014,2014,Nov,7,2014-11-07
7,7.0,7.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,11 Aug 2015,2015,Aug,11,2015-08-11
8,8.0,8.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,13 Dec 2014,2014,Dec,13,2014-12-13
9,9.0,9.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,14 Dec 2014,2014,Dec,14,2014-12-14
10,10.0,10.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,14 Sep 2014,2014,Sep,14,2014-09-14
11,11.0,11.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,19 Jul 2015,2015,Jul,19,2015-07-19
12,12.0,12.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,20 Sep 2014,2014,Sep,20,2014-09-20
13,13.0,13.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,27 Feb 2015,2015,Feb,27,2015-02-27
14,14.0,14.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,30 Jan 2015,2015,Jan,30,2015-01-30
15,15.0,15.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,31 Aug 2015,2015,Aug,31,2015-08-31
16,16.0,16.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,31 Jan 2015,2015,Jan,31,2015-01-31
17,17.0,17.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,31 May 2015,2015,May,31,2015-05-31
18,18.0,18.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2000,2200,2100,01 Apr 2015,2015,Apr,1,2015-04-01
19,19.0,19.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2000,2200,2100,14 Jun 2015,2015,Jun,14,2015-06-14
20,20.0,20.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,02 Sep 2014,2014,Sep,2,2014-09-02
21,21.0,21.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,03 Dec 2014,2014,Dec,3,2014-12-03
22,22.0,22.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,04 Feb 2015,2015,Feb,4,2015-02-04
23,23.0,23.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,04 Nov 2014,2014,Nov,4,2014-11-04
24,24.0,24.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,05 Jun 2015,2015,Jun,5,2015-06-05
25,25.0,25.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,07 Feb 2015,2015,Feb,7,2015-02-07
26,26.0,26.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,08 Jul 2015,2015,Jul,8,2015-07-08
27,27.0,27.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,09 Jan 2015,2015,Jan,9,2015-01-09
28,28.0,28.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,10 Feb 2015,2015,Feb,10,2015-02-10
29,29.0,29.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,12 Dec 2014,2014,Dec,12,2014-12-12
30,30.0,30.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,17 Aug 2015,2015,Aug,17,2015-08-17
31,31.0,31.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,19 Mar 2015,2015,Mar,19,2015-03-19
32,32.0,32.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,20 Jun 2015,2015,Jun,20,2015-06-20
33,33.0,33.0,Visakhapatnam,Visakhapatnam,Wheat,Lok-1,Medium,2100,2300,2200,20 May 2015,2015,May,20,2015-05-20
