,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Kishanganj,Bahadurganj,Masur Dal,Kala Masoor New,FAQ,7500,7800,7700,07 Aug 2022,2022,Aug,7,2022-08-07
1,1.0,Patna,Patna City,Masur Dal,Kala Masoor New,FAQ,9000,9800,9500,06 Aug 2022,2022,Aug,6,2022-08-06
2,2.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7000,6800,04 Nov 2022,2022,Nov,4,2022-11-04
3,3.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7000,6800,12 Nov 2022,2022,Nov,12,2022-11-12
4,4.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7000,6800,15 Nov 2022,2022,Nov,15,2022-11-15
5,5.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7100,6800,20 Nov 2022,2022,Nov,20,2022-11-20
6,6.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7500,7000,14 Oct 2022,2022,Oct,14,2022-10-14
7,7.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6500,7500,7000,18 Oct 2022,2022,Oct,18,2022-10-18
8,8.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7000,6900,13 Nov 2022,2022,Nov,13,2022-11-13
9,9.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7100,7000,30 Oct 2022,2022,Oct,30,2022-10-30
10,10.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7200,7000,02 Dec 2022,2022,Dec,2,2022-12-02
11,11.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7200,7000,03 Nov 2022,2022,Nov,3,2022-11-03
12,12.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7200,7000,06 Dec 2022,2022,Dec,6,2022-12-06
13,13.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7400,7000,01 Nov 2022,2022,Nov,1,2022-11-01
14,14.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6800,7500,7000,30 Dec 2022,2022,Dec,30,2022-12-30
15,15.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6850,6950,6900,02 Apr 2023,2023,Apr,2,2023-04-02
16,16.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6850,7000,6950,23 Jan 2023,2023,Jan,23,2023-01-23
17,17.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6950,7050,7000,17 Jan 2023,2023,Jan,17,2023-01-17
18,18.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,6950,7050,7000,18 Apr 2023,2023,Apr,18,2023-04-18
19,19.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7100,7050,01 Feb 2023,2023,Feb,1,2023-02-01
20,20.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7100,7050,05 Jan 2023,2023,Jan,5,2023-01-05
21,21.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7100,7050,09 Apr 2023,2023,Apr,9,2023-04-09
22,22.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7100,7050,10 Feb 2023,2023,Feb,10,2023-02-10
23,23.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7100,7050,24 Mar 2023,2023,Mar,24,2023-03-24
24,24.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7200,7050,12 Jan 2023,2023,Jan,12,2023-01-12
25,25.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7200,7050,20 Jan 2023,2023,Jan,20,2023-01-20
26,26.0,Aurangabad,Aurangabad,Masur Dal,Kala Masoor New,FAQ,7000,7500,7200,15 Oct 2022,2022,Oct,15,2022-10-15
