,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5100,7850,7700,16 Aug 2017,2017,Aug,16,2017-08-16
1,1.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5200,7750,7500,01 Sep 2017,2017,Sep,1,2017-09-01
2,2.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5400,7800,7500,21 Aug 2017,2017,Aug,21,2017-08-21
3,3.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5400,7800,7550,31 Aug 2017,2017,Aug,31,2017-08-31
4,4.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5400,7850,7700,17 Aug 2017,2017,Aug,17,2017-08-17
5,5.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5450,7800,7650,22 Aug 2017,2017,Aug,22,2017-08-22
6,6.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5450,7800,7650,24 Aug 2017,2017,Aug,24,2017-08-24
7,7.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5450,7800,7650,29 Aug 2017,2017,Aug,29,2017-08-29
8,8.0,Nagaon,Dhing,Masur Dal,Masur Dal,FAQ,5450,7800,7650,30 Aug 2017,2017,Aug,30,2017-08-30
9,9.0,Dibrugarh,Dibrugarh,Masur Dal,Kala Masoor New,FAQ,7200,10800,9000,07 Nov 2016,2016,Nov,7,2016-11-07
10,10.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,01 Aug 2017,2017,Aug,1,2017-08-01
11,11.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,01 Jul 2017,2017,Jul,1,2017-07-01
12,12.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,01 Jun 2017,2017,Jun,1,2017-06-01
13,13.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,01 Sep 2017,2017,Sep,1,2017-09-01
14,14.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,02 Aug 2017,2017,Aug,2,2017-08-02
15,15.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,02 Jun 2017,2017,Jun,2,2017-06-02
16,16.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,03 Aug 2017,2017,Aug,3,2017-08-03
17,17.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,03 Jul 2017,2017,Jul,3,2017-07-03
18,18.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,03 Jun 2017,2017,Jun,3,2017-06-03
19,19.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,04 Aug 2017,2017,Aug,4,2017-08-04
20,20.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,04 Jul 2017,2017,Jul,4,2017-07-04
21,21.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,05 Aug 2017,2017,Aug,5,2017-08-05
22,22.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,05 Jul 2017,2017,Jul,5,2017-07-05
23,23.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,05 Jun 2017,2017,Jun,5,2017-06-05
24,24.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,06 Jul 2017,2017,Jul,6,2017-07-06
25,25.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,06 Jun 2017,2017,Jun,6,2017-06-06
26,26.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,06 May 2017,2017,May,6,2017-05-06
27,27.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,07 Aug 2017,2017,Aug,7,2017-08-07
28,28.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,07 Jul 2017,2017,Jul,7,2017-07-07
29,29.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,07 Jun 2017,2017,Jun,7,2017-06-07
30,30.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,08 Aug 2017,2017,Aug,8,2017-08-08
31,31.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,08 Jul 2017,2017,Jul,8,2017-07-08
32,32.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,08 Jun 2017,2017,Jun,8,2017-06-08
33,33.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,08 May 2017,2017,May,8,2017-05-08
34,34.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,09 Aug 2017,2017,Aug,9,2017-08-09
35,35.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,09 Jun 2017,2017,Jun,9,2017-06-09
36,36.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,09 May 2017,2017,May,9,2017-05-09
37,37.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,10 Aug 2017,2017,Aug,10,2017-08-10
38,38.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,10 Jul 2017,2017,Jul,10,2017-07-10
39,39.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,10 Jun 2017,2017,Jun,10,2017-06-10
40,40.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,11 Aug 2017,2017,Aug,11,2017-08-11
41,41.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,11 Jul 2017,2017,Jul,11,2017-07-11
42,42.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,11 May 2017,2017,May,11,2017-05-11
43,43.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,12 Aug 2017,2017,Aug,12,2017-08-12
44,44.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,12 Jul 2017,2017,Jul,12,2017-07-12
45,45.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,12 Jun 2017,2017,Jun,12,2017-06-12
46,46.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,12 May 2017,2017,May,12,2017-05-12
47,47.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,13 Aug 2017,2017,Aug,13,2017-08-13
48,48.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,13 Jul 2017,2017,Jul,13,2017-07-13
49,49.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,13 Jun 2017,2017,Jun,13,2017-06-13
50,50.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,13 May 2017,2017,May,13,2017-05-13
51,51.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,14 Aug 2017,2017,Aug,14,2017-08-14
52,52.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,14 Jul 2017,2017,Jul,14,2017-07-14
53,53.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,14 Jun 2017,2017,Jun,14,2017-06-14
54,54.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,15 Jul 2017,2017,Jul,15,2017-07-15
55,55.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,15 Jun 2017,2017,Jun,15,2017-06-15
56,56.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,15 May 2017,2017,May,15,2017-05-15
57,57.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,16 Aug 2017,2017,Aug,16,2017-08-16
58,58.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,16 Jun 2017,2017,Jun,16,2017-06-16
59,59.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,16 May 2017,2017,May,16,2017-05-16
60,60.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,17 Aug 2017,2017,Aug,17,2017-08-17
61,61.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,17 Jul 2017,2017,Jul,17,2017-07-17
62,62.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,17 Jun 2017,2017,Jun,17,2017-06-17
63,63.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,17 May 2017,2017,May,17,2017-05-17
64,64.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,18 Aug 2017,2017,Aug,18,2017-08-18
65,65.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,18 Jul 2017,2017,Jul,18,2017-07-18
66,66.0,Dibrugarh,Dibrugarh,Masur Dal,Masur Dal,FAQ,5600,7500,6550,18 May 2017,2017,May,18,2017-05-18
