Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,5296,7058,6500,22 May 2022,2022,May,22,2022-05-22
1,1.0,1.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,5525,7290,6507,24 May 2022,2022,May,24,2022-05-24
2,2.0,2.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6000,8800,8000,01 May 2022,2022,May,1,2022-05-01
3,3.0,3.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,7008,8350,7500,28 Mar 2022,2022,Mar,28,2022-03-28
4,4.0,4.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,7190,7190,7190,30 May 2022,2022,May,30,2022-05-30
5,5.0,5.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,7310,7310,7310,25 May 2022,2022,May,25,2022-05-25
6,6.0,6.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,7850,9272,8241,29 Mar 2022,2022,Mar,29,2022-03-29
7,7.0,7.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,8051,8051,8051,30 Mar 2022,2022,Mar,30,2022-03-30
8,8.0,8.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,8150,8500,8200,03 May 2022,2022,May,3,2022-05-03
9,9.0,9.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,8202,8202,8202,29 May 2022,2022,May,29,2022-05-29
10,10.0,10.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,8218,8218,8218,18 May 2022,2022,May,18,2022-05-18
11,11.0,11.0,UdhamSinghNagar,Rudrapur,Masur Dal,Kala Masoor New,FAQ,4200,4800,4600,31 Aug 2019,2019,Aug,31,2019-08-31
12,12.0,12.0,UdhamSinghNagar,Sitarganj,Masur Dal,Kala Masoor New,FAQ,4900,4972,4950,28 Feb 2019,2019,Feb,28,2019-02-28
13,13.0,13.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,4425,4425,4425,09 Apr 2023,2023,Apr,9,2023-04-09
14,14.0,14.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6050,7325,7000,21 Jul 2023,2023,Jul,21,2023-07-21
15,15.0,15.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6100,6100,6100,15 Jun 2023,2023,Jun,15,2023-06-15
16,16.0,16.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6108,6650,6400,06 Jul 2023,2023,Jul,6,2023-07-06
17,17.0,17.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6108,6900,6815,26 Apr 2023,2023,Apr,26,2023-04-26
18,18.0,18.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6108,6900,6815,27 Apr 2023,2023,Apr,27,2023-04-27
19,19.0,19.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6158,6158,6158,29 May 2023,2023,May,29,2023-05-29
20,20.0,20.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6175,6175,6175,23 Jun 2023,2023,Jun,23,2023-06-23
21,21.0,21.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6208,6208,6208,25 May 2023,2023,May,25,2023-05-25
22,22.0,22.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6250,6800,6500,23 May 2023,2023,May,23,2023-05-23
23,23.0,23.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6259,7125,6870,20 Aug 2023,2023,Aug,20,2023-08-20
24,24.0,24.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6333,6360,6350,20 Jun 2023,2023,Jun,20,2023-06-20
25,25.0,25.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6350,0,7125,04 Jun 2023,2023,Jun,4,2023-06-04
26,26.0,26.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6400,6400,6400,02 Apr 2023,2023,Apr,2,2023-04-02
27,27.0,27.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6400,8075,7500,13 Feb 2023,2023,Feb,13,2023-02-13
28,28.0,28.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6400,9700,7800,26 May 2023,2023,May,26,2023-05-26
29,29.0,29.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6445,7018,6750,08 Jan 2023,2023,Jan,8,2023-01-08
30,30.0,30.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6450,6450,6450,22 Feb 2023,2023,Feb,22,2023-02-22
31,31.0,31.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6450,6570,6500,24 Jul 2023,2023,Jul,24,2023-07-24
32,32.0,32.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6450,6750,6650,19 May 2023,2023,May,19,2023-05-19
33,33.0,33.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6500,6900,6700,06 Feb 2023,2023,Feb,6,2023-02-06
34,34.0,34.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6500,7475,7000,20 Jul 2023,2023,Jul,20,2023-07-20
35,35.0,35.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6600,7300,6850,07 Jun 2023,2023,Jun,7,2023-06-07
36,36.0,36.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6626,8090,6866,28 Apr 2023,2023,Apr,28,2023-04-28
37,37.0,37.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6650,6650,6650,21 Mar 2023,2023,Mar,21,2023-03-21
38,38.0,38.0,Nanital,Haldwani,Masur Dal,Kala Masoor New,FAQ,6650,7025,6870,23 Aug 2023,2023,Aug,23,2023-08-23
