,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,Ambedkarnagar,Akbarpur,Sugar,Chini,FAQ,3480,3510,3500,23 Jul 2021,2021,Jul,23,2021-07-23
1,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3300,3400,3350,16 Feb 2021,2021,Feb,16,2021-02-16
2,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3300,3400,3350,18 Feb 2021,2021,Feb,18,2021-02-18
3,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,01 Dec 2020,2020,Dec,01,2020-12-01
4,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,03 Dec 2020,2020,Dec,03,2020-12-03
5,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,04 Dec 2020,2020,Dec,04,2020-12-04
6,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,12 Feb 2021,2021,Feb,12,2021-02-12
7,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,13 Feb 2021,2021,Feb,13,2021-02-13
8,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,23 Mar 2021,2021,Mar,23,2021-03-23
9,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,25 Mar 2021,2021,Mar,25,2021-03-25
10,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3420,3370,30 Nov 2020,2020,Nov,30,2020-11-30
11,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3320,3430,3370,10 Apr 2021,2021,Apr,10,2021-04-10
12,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,01 Apr 2021,2021,Apr,01,2021-04-01
13,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,02 Apr 2021,2021,Apr,02,2021-04-02
14,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,02 Mar 2021,2021,Mar,02,2021-03-02
15,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,03 Apr 2021,2021,Apr,03,2021-04-03
16,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,04 Apr 2021,2021,Apr,04,2021-04-04
17,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,04 Mar 2021,2021,Mar,04,2021-03-04
18,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,05 Apr 2021,2021,Apr,05,2021-04-05
19,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,05 Feb 2021,2021,Feb,05,2021-02-05
20,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,05 Mar 2021,2021,Mar,05,2021-03-05
21,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,06 Apr 2021,2021,Apr,06,2021-04-06
22,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,06 Feb 2021,2021,Feb,06,2021-02-06
23,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,06 Mar 2021,2021,Mar,06,2021-03-06
24,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,07 Feb 2021,2021,Feb,07,2021-02-07
25,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,08 Apr 2021,2021,Apr,08,2021-04-08
26,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,08 Feb 2021,2021,Feb,08,2021-02-08
27,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,09 Apr 2021,2021,Apr,09,2021-04-09
28,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,09 Feb 2021,2021,Feb,09,2021-02-09
29,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,11 Apr 2021,2021,Apr,11,2021-04-11
30,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,11 Feb 2021,2021,Feb,11,2021-02-11
31,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,12 Apr 2021,2021,Apr,12,2021-04-12
32,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,13 Apr 2021,2021,Apr,13,2021-04-13
33,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,14 Feb 2021,2021,Feb,14,2021-02-14
34,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,15 Apr 2021,2021,Apr,15,2021-04-15
35,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,15 Feb 2021,2021,Feb,15,2021-02-15
36,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,16 Mar 2021,2021,Mar,16,2021-03-16
37,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,18 Mar 2021,2021,Mar,18,2021-03-18
38,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,19 Mar 2021,2021,Mar,19,2021-03-19
39,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,20 Mar 2021,2021,Mar,20,2021-03-20
40,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,21 Mar 2021,2021,Mar,21,2021-03-21
41,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,22 Mar 2021,2021,Mar,22,2021-03-22
42,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,26 Mar 2021,2021,Mar,26,2021-03-26
43,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,27 Mar 2021,2021,Mar,27,2021-03-27
44,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,28 Mar 2021,2021,Mar,28,2021-03-28
45,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3430,3380,30 Mar 2021,2021,Mar,30,2021-03-30
46,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3440,3380,01 Feb 2021,2021,Feb,01,2021-02-01
47,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3440,3380,01 Mar 2021,2021,Mar,01,2021-03-01
48,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3440,3380,02 Feb 2021,2021,Feb,02,2021-02-02
49,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3330,3450,3380,04 Feb 2021,2021,Feb,04,2021-02-04
50,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3340,3460,3400,31 Jan 2021,2021,Jan,31,2021-01-31
51,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3340,3470,3400,26 Jan 2021,2021,Jan,26,2021-01-26
52,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3340,3470,3400,28 Jan 2021,2021,Jan,28,2021-01-28
53,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3340,3470,3400,29 Jan 2021,2021,Jan,29,2021-01-29
54,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3340,3470,3400,30 Jan 2021,2021,Jan,30,2021-01-30
55,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,09 Mar 2021,2021,Mar,09,2021-03-09
56,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,15 Mar 2021,2021,Mar,15,2021-03-15
57,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,19 Feb 2021,2021,Feb,19,2021-02-19
58,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,26 Feb 2021,2021,Feb,26,2021-02-26
59,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,27 Nov 2020,2020,Nov,27,2020-11-27
60,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,28 Feb 2021,2021,Feb,28,2021-02-28
61,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3450,3400,28 Nov 2020,2020,Nov,28,2020-11-28
62,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3460,3400,08 Mar 2021,2021,Mar,08,2021-03-08
63,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3470,3400,20 Feb 2021,2021,Feb,20,2021-02-20
64,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3470,3400,21 Feb 2021,2021,Feb,21,2021-02-21
65,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3350,3470,3400,22 Feb 2021,2021,Feb,22,2021-02-22
66,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3360,3480,3420,07 Mar 2021,2021,Mar,07,2021-03-07
67,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3470,3420,26 Nov 2020,2020,Nov,26,2020-11-26
68,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3490,3430,07 Jul 2021,2021,Jul,07,2021-07-07
69,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3490,3430,08 Jul 2021,2021,Jul,08,2021-07-08
70,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3490,3430,09 Jul 2021,2021,Jul,09,2021-07-09
71,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3490,3430,11 Jan 2021,2021,Jan,11,2021-01-11
72,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3490,3430,18 Jan 2021,2021,Jan,18,2021-01-18
73,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3500,3430,16 Jan 2021,2021,Jan,16,2021-01-16
74,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3500,3430,24 Jan 2021,2021,Jan,24,2021-01-24
75,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3370,3510,3440,13 Aug 2021,2021,Aug,13,2021-08-13
76,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3480,3430,11 Mar 2021,2021,Mar,11,2021-03-11
77,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3480,3430,12 Mar 2021,2021,Mar,12,2021-03-12
78,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3480,3430,13 Mar 2021,2021,Mar,13,2021-03-13
79,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3480,3430,14 Mar 2021,2021,Mar,14,2021-03-14
80,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3430,17 Jan 2021,2021,Jan,17,2021-01-17
81,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3430,25 Jan 2021,2021,Jan,25,2021-01-25
82,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,06 Aug 2021,2021,Aug,06,2021-08-06
83,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,07 Aug 2021,2021,Aug,07,2021-08-07
84,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,19 Jan 2021,2021,Jan,19,2021-01-19
85,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,21 Jan 2021,2021,Jan,21,2021-01-21
86,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,22 Jan 2021,2021,Jan,22,2021-01-22
87,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,23 Jul 2021,2021,Jul,23,2021-07-23
88,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3440,24 Jul 2021,2021,Jul,24,2021-07-24
89,Gautam Budh Nagar,Dadri,Sugar,Chini,FAQ,3380,3500,3450,10 Jul 2021,2021,Jul,10,2021-07-10
