Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,01 Sep 2020,2020,Sep,1,2020-09-01
1,1.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,02 Sep 2020,2020,Sep,2,2020-09-02
2,2.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,03 Sep 2020,2020,Sep,3,2020-09-03
3,3.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,04 Sep 2020,2020,Sep,4,2020-09-04
4,4.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,12 Sep 2020,2020,Sep,12,2020-09-12
5,5.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,13 Sep 2020,2020,Sep,13,2020-09-13
6,6.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,14 Sep 2020,2020,Sep,14,2020-09-14
7,7.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3700,3690,19 Sep 2020,2020,Sep,19,2020-09-19
8,8.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3720,3690,17 Sep 2020,2020,Sep,17,2020-09-17
9,9.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3720,3700,18 Sep 2020,2020,Sep,18,2020-09-18
10,10.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3720,3700,26 Sep 2020,2020,Sep,26,2020-09-26
11,11.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3720,3710,25 Sep 2020,2020,Sep,25,2020-09-25
12,12.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3730,3700,23 Sep 2020,2020,Sep,23,2020-09-23
13,13.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3740,3690,08 Sep 2020,2020,Sep,8,2020-09-08
14,14.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3740,3700,05 Sep 2020,2020,Sep,5,2020-09-05
15,15.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3740,3700,06 Sep 2020,2020,Sep,6,2020-09-06
16,16.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3680,3740,3700,15 Sep 2020,2020,Sep,15,2020-09-15
17,17.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3690,3710,3700,24 Sep 2020,2020,Sep,24,2020-09-24
18,18.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,01 Nov 2020,2020,Nov,1,2020-11-01
19,19.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,01 Oct 2020,2020,Oct,1,2020-10-01
20,20.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,02 Nov 2020,2020,Nov,2,2020-11-02
21,21.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,02 Oct 2020,2020,Oct,2,2020-10-02
22,22.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,03 Nov 2020,2020,Nov,3,2020-11-03
23,23.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,03 Oct 2020,2020,Oct,3,2020-10-03
24,24.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,04 Oct 2020,2020,Oct,4,2020-10-04
25,25.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,05 Oct 2020,2020,Oct,5,2020-10-05
26,26.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,06 Oct 2020,2020,Oct,6,2020-10-06
27,27.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,07 Oct 2020,2020,Oct,7,2020-10-07
28,28.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,08 Oct 2020,2020,Oct,8,2020-10-08
29,29.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,10 Oct 2020,2020,Oct,10,2020-10-10
30,30.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,11 Oct 2020,2020,Oct,11,2020-10-11
31,31.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,12 Oct 2020,2020,Oct,12,2020-10-12
32,32.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,13 Oct 2020,2020,Oct,13,2020-10-13
33,33.0,Birbhum,Birbhum,Sugar,Medium,FAQ,3700,3720,3710,15 Oct 2020,2020,Oct,15,2020-10-15
