Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3500,3600,3550,19 Oct 2020,2020,Oct,19,2020-10-19
1,1.0,Malappuram,Kondotty,Sugar,Other,FAQ,3700,3900,3800,08 Feb 2021,2021,Feb,8,2021-02-08
2,2.0,Malappuram,Thirurrangadi,Sugar,Chini,FAQ,3600,3800,3800,09 Apr 2021,2021,Apr,9,2021-04-09
3,3.0,Malappuram,Kondotty,Sugar,Other,FAQ,3700,3900,3800,16 Dec 2021,2021,Dec,16,2021-12-16
4,4.0,Malappuram,Kondotty,Sugar,Other,FAQ,4000,4400,4200,26 Nov 2021,2021,Nov,26,2021-11-26
5,5.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3650,3750,3700,10 Jan 2017,2017,Jan,10,2017-01-10
6,6.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3750,3850,3800,03 Sep 2016,2016,Sep,3,2016-09-03
7,7.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3750,3850,3800,06 Sep 2016,2016,Sep,6,2016-09-06
8,8.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3750,3850,3800,08 Sep 2016,2016,Sep,8,2016-09-08
9,9.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3750,3850,3800,20 Sep 2016,2016,Sep,20,2016-09-20
10,10.0,Alappuzha,Cherthala,Sugar,Other,FAQ,3850,3950,3900,09 Sep 2016,2016,Sep,9,2016-09-09
11,11.0,Malappuram,Kondotty,Sugar,Other,FAQ,3750,3950,3850,05 Dec 2016,2016,Dec,5,2016-12-05
12,12.0,Malappuram,Kondotty,Sugar,Other,FAQ,3800,4000,3900,03 Oct 2016,2016,Oct,3,2016-10-03
13,13.0,Malappuram,Kondotty,Sugar,Other,FAQ,3800,4000,3900,06 Feb 2017,2017,Feb,6,2017-02-06
14,14.0,Malappuram,Kondotty,Sugar,Other,FAQ,3800,4000,3900,09 Jan 2017,2017,Jan,9,2017-01-09
15,15.0,Malappuram,Kondotty,Sugar,Other,FAQ,3800,4000,3900,10 Oct 2016,2016,Oct,10,2016-10-10
16,16.0,Malappuram,Kondotty,Sugar,Other,FAQ,3800,4000,3900,31 Oct 2016,2016,Oct,31,2016-10-31
