Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,01 Sep 2014,2014,Sep,1,2014-09-01
1,1.0,1.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,02 Oct 2014,2014,Oct,2,2014-10-02
2,2.0,2.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,06 Sep 2014,2014,Sep,6,2014-09-06
3,3.0,3.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,07 Sep 2014,2014,Sep,7,2014-09-07
4,4.0,4.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,10 Sep 2014,2014,Sep,10,2014-09-10
5,5.0,5.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17000,12 Sep 2014,2014,Sep,12,2014-09-12
6,6.0,6.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,03 Sep 2014,2014,Sep,3,2014-09-03
7,7.0,7.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,07 Nov 2014,2014,Nov,7,2014-11-07
8,8.0,8.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,13 Oct 2014,2014,Oct,13,2014-10-13
9,9.0,9.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,16 Oct 2014,2014,Oct,16,2014-10-16
10,10.0,10.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,19 Oct 2014,2014,Oct,19,2014-10-19
11,11.0,11.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17500,22 Sep 2014,2014,Sep,22,2014-09-22
12,12.0,12.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17600,24 Oct 2014,2014,Oct,24,2014-10-24
13,13.0,13.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17600,31 Oct 2014,2014,Oct,31,2014-10-31
14,14.0,14.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17800,22 Oct 2014,2014,Oct,22,2014-10-22
15,15.0,15.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17800,29 Oct 2014,2014,Oct,29,2014-10-29
16,16.0,16.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,18000,17800,30 Oct 2014,2014,Oct,30,2014-10-30
17,17.0,17.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,19000,18000,13 Sep 2014,2014,Sep,13,2014-09-13
18,18.0,18.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,19000,18000,27 Sep 2014,2014,Sep,27,2014-09-27
19,19.0,19.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,19000,18000,28 Sep 2014,2014,Sep,28,2014-09-28
20,20.0,20.0,Dhanbad,Dhanbad,Tea,Other,FAQ,16000,19000,18500,29 Sep 2014,2014,Sep,29,2014-09-29
21,21.0,21.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,18000,17500,19 Sep 2014,2014,Sep,19,2014-09-19
22,22.0,22.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,18000,17600,26 Sep 2014,2014,Sep,26,2014-09-26
23,23.0,23.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,18000,18000,20 Sep 2014,2014,Sep,20,2014-09-20
24,24.0,24.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18000,18 Sep 2014,2014,Sep,18,2014-09-18
25,25.0,25.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,07 Dec 2014,2014,Dec,7,2014-12-07
26,26.0,26.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,08 Jan 2015,2015,Jan,8,2015-01-08
27,27.0,27.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,08 Nov 2014,2014,Nov,8,2014-11-08
28,28.0,28.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,10 Dec 2014,2014,Dec,10,2014-12-10
29,29.0,29.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,11 Jan 2015,2015,Jan,11,2015-01-11
30,30.0,30.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,11 Nov 2014,2014,Nov,11,2014-11-11
31,31.0,31.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,12 Nov 2014,2014,Nov,12,2014-11-12
32,32.0,32.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,15 Oct 2014,2014,Oct,15,2014-10-15
33,33.0,33.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,16 Dec 2014,2014,Dec,16,2014-12-16
34,34.0,34.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,17 Dec 2014,2014,Dec,17,2014-12-17
35,35.0,35.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,18 Dec 2014,2014,Dec,18,2014-12-18
36,36.0,36.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,18 Nov 2014,2014,Nov,18,2014-11-18
37,37.0,37.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,21 Jan 2015,2015,Jan,21,2015-01-21
38,38.0,38.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,22 Jan 2015,2015,Jan,22,2015-01-22
39,39.0,39.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,22 Nov 2014,2014,Nov,22,2014-11-22
40,40.0,40.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,23 Dec 2014,2014,Dec,23,2014-12-23
41,41.0,41.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,23 Jan 2015,2015,Jan,23,2015-01-23
42,42.0,42.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,25 Dec 2014,2014,Dec,25,2014-12-25
43,43.0,43.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,25 Nov 2014,2014,Nov,25,2014-11-25
44,44.0,44.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,27 Jan 2015,2015,Jan,27,2015-01-27
45,45.0,45.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18500,28 Jan 2015,2015,Jan,28,2015-01-28
46,46.0,46.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,03 Dec 2014,2014,Dec,3,2014-12-03
47,47.0,47.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,04 Dec 2014,2014,Dec,4,2014-12-04
48,48.0,48.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,05 Dec 2014,2014,Dec,5,2014-12-05
49,49.0,49.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,09 Nov 2014,2014,Nov,9,2014-11-09
50,50.0,50.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,10 Nov 2014,2014,Nov,10,2014-11-10
51,51.0,51.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,14 Nov 2014,2014,Nov,14,2014-11-14
52,52.0,52.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,15 Dec 2014,2014,Dec,15,2014-12-15
53,53.0,53.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,19 Nov 2014,2014,Nov,19,2014-11-19
54,54.0,54.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,20 Nov 2014,2014,Nov,20,2014-11-20
55,55.0,55.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,24 Nov 2014,2014,Nov,24,2014-11-24
56,56.0,56.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18550,30 Nov 2014,2014,Nov,30,2014-11-30
57,57.0,57.0,Dhanbad,Dhanbad,Tea,Other,FAQ,17000,19000,18650,15 Nov 2014,2014,Nov,15,2014-11-15
