Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Malappuram,Kondotty,Tea,Other,FAQ,3000,3200,3100,01 Aug 2017,2017,Aug,1,2017-08-01
1,1.0,1.0,Malappuram,Kondotty,Tea,Other,FAQ,3000,3200,3100,17 Aug 2017,2017,Aug,17,2017-08-17
2,2.0,2.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,16 Jan 2017,2017,Jan,16,2017-01-16
3,3.0,3.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,14000,13500,13 Feb 2017,2017,Feb,13,2017-02-13
4,4.0,4.0,Malappuram,Kondotty,Tea,Other,FAQ,14000,16000,15000,19 Nov 2018,2018,Nov,19,2018-11-19
5,5.0,5.0,Malappuram,Kondotty,Tea,Other,FAQ,8000,9000,8500,09 Jun 2015,2015,Jun,9,2015-06-09
6,6.0,6.0,Malappuram,Kondotty,Tea,Other,FAQ,8000,10000,9000,06 Jun 2015,2015,Jun,6,2015-06-06
7,7.0,7.0,Malappuram,Kondotty,Tea,Other,FAQ,8500,9500,9000,08 Jun 2015,2015,Jun,8,2015-06-08
8,8.0,8.0,Malappuram,Kondotty,Tea,Other,FAQ,9000,11000,10000,19 Jun 2015,2015,Jun,19,2015-06-19
9,9.0,9.0,Malappuram,Kondotty,Tea,Other,FAQ,10000,10200,10100,17 Jun 2015,2015,Jun,17,2015-06-17
10,10.0,10.0,Malappuram,Kondotty,Tea,Other,FAQ,11000,13000,12000,12 Jun 2015,2015,Jun,12,2015-06-12
11,11.0,11.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,12200,12100,15 Jun 2015,2015,Jun,15,2015-06-15
12,12.0,12.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,12200,12100,16 Jun 2015,2015,Jun,16,2015-06-16
13,13.0,13.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,01 Jul 2015,2015,Jul,1,2015-07-01
14,14.0,14.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,03 Jul 2015,2015,Jul,3,2015-07-03
15,15.0,15.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,06 Jul 2015,2015,Jul,6,2015-07-06
16,16.0,16.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,09 Jul 2015,2015,Jul,9,2015-07-09
17,17.0,17.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,25 Jun 2015,2015,Jun,25,2015-06-25
18,18.0,18.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,26 Jun 2015,2015,Jun,26,2015-06-26
19,19.0,19.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,13000,12500,30 Jun 2015,2015,Jun,30,2015-06-30
20,20.0,20.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,14000,13000,04 Jul 2015,2015,Jul,4,2015-07-04
21,21.0,21.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,14000,13000,10 Jun 2015,2015,Jun,10,2015-06-10
22,22.0,22.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,14000,13000,11 Jun 2015,2015,Jun,11,2015-06-11
23,23.0,23.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,14000,13000,24 Jun 2015,2015,Jun,24,2015-06-24
24,24.0,24.0,Malappuram,Kondotty,Tea,Other,FAQ,12000,14000,13000,29 Jun 2015,2015,Jun,29,2015-06-29
25,25.0,25.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,13200,13100,25 Aug 2015,2015,Aug,25,2015-08-25
26,26.0,26.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,14000,13500,18 Aug 2015,2015,Aug,18,2015-08-18
27,27.0,27.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,14000,13500,25 Jul 2015,2015,Jul,25,2015-07-25
28,28.0,28.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,15000,14000,12 Aug 2015,2015,Aug,12,2015-08-12
29,29.0,29.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,16000,14500,22 Jun 2015,2015,Jun,22,2015-06-22
30,30.0,30.0,Malappuram,Kondotty,Tea,Other,FAQ,13500,14500,14000,17 Jul 2015,2015,Jul,17,2015-07-17
31,31.0,31.0,Malappuram,Kondotty,Tea,Other,FAQ,13500,14500,14000,21 Jul 2015,2015,Jul,21,2015-07-21
32,32.0,32.0,Malappuram,Kondotty,Tea,Other,FAQ,13500,15000,14000,22 Jul 2015,2015,Jul,22,2015-07-22
33,33.0,33.0,Malappuram,Kondotty,Tea,Other,FAQ,13500,15000,14000,24 Jul 2015,2015,Jul,24,2015-07-24
34,34.0,34.0,Malappuram,Kondotty,Tea,Other,FAQ,14500,15500,15000,20 Jul 2015,2015,Jul,20,2015-07-20
35,35.0,35.0,Malappuram,Kondotty,Tea,Other,FAQ,15000,15200,15100,16 Jul 2015,2015,Jul,16,2015-07-16
36,36.0,36.0,Malappuram,Kondotty,Tea,Other,FAQ,3500,3700,3600,01 Jun 2016,2016,Jun,1,2016-06-01
37,37.0,37.0,Malappuram,Kondotty,Tea,Other,FAQ,11000,14000,12000,26 Oct 2015,2015,Oct,26,2015-10-26
38,38.0,38.0,Malappuram,Kondotty,Tea,Other,FAQ,12500,13005,13000,06 Feb 2016,2016,Feb,6,2016-02-06
39,39.0,39.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,13200,13100,27 Jun 2016,2016,Jun,27,2016-06-27
40,40.0,40.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,13400,13200,15 Aug 2016,2016,Aug,15,2016-08-15
41,41.0,41.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,14000,13500,08 Aug 2016,2016,Aug,8,2016-08-08
42,42.0,42.0,Malappuram,Kondotty,Tea,Other,FAQ,13000,15000,14000,18 Jun 2016,2016,Jun,18,2016-06-18
43,43.0,43.0,Malappuram,Kondotty,Tea,Other,FAQ,10000,12000,11000,10 Jan 2018,2018,Jan,10,2018-01-10
44,44.0,44.0,Malappuram,Kondotty,Tea,Other,FAQ,10000,13000,11000,06 Jan 2018,2018,Jan,6,2018-01-06
