Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Garhwa,Gadhwah,Tomato,Other,FAQ,225,300,250,14 May 2021,2021,May,14,2021-05-14
1,1.0,Garhwa,Gadhwah,Tomato,Other,FAQ,250,350,300,21 Apr 2021,2021,Apr,21,2021-04-21
2,2.0,Garhwa,Gadhwah,Tomato,Other,FAQ,250,375,300,19 Feb 2021,2021,Feb,19,2021-02-19
3,3.0,Garhwa,Gadhwah,Tomato,Other,FAQ,290,350,325,18 Feb 2021,2021,Feb,18,2021-02-18
4,4.0,Garhwa,Gadhwah,Tomato,Other,FAQ,300,350,325,25 May 2021,2021,May,25,2021-05-25
5,5.0,Garhwa,Gadhwah,Tomato,Other,FAQ,300,400,350,14 Jun 2021,2021,Jun,14,2021-06-14
6,6.0,Garhwa,Gadhwah,Tomato,Other,FAQ,300,400,350,18 May 2021,2021,May,18,2021-05-18
7,7.0,Garhwa,Gadhwah,Tomato,Other,FAQ,300,450,400,14 Feb 2021,2021,Feb,14,2021-02-14
8,8.0,Garhwa,Gadhwah,Tomato,Other,FAQ,325,400,350,17 Apr 2021,2021,Apr,17,2021-04-17
9,9.0,Garhwa,Gadhwah,Tomato,Other,FAQ,325,400,350,25 Feb 2021,2021,Feb,25,2021-02-25
10,10.0,Garhwa,Gadhwah,Tomato,Other,FAQ,325,400,350,26 Apr 2021,2021,Apr,26,2021-04-26
11,11.0,Garhwa,Gadhwah,Tomato,Other,FAQ,350,425,400,03 May 2021,2021,May,3,2021-05-03
12,12.0,Garhwa,Gadhwah,Tomato,Other,FAQ,350,450,400,18 Apr 2021,2021,Apr,18,2021-04-18
13,13.0,Garhwa,Gadhwah,Tomato,Other,FAQ,350,450,400,19 May 2021,2021,May,19,2021-05-19
14,14.0,Garhwa,Gadhwah,Tomato,Other,FAQ,350,450,400,23 Feb 2021,2021,Feb,23,2021-02-23
15,15.0,Garhwa,Gadhwah,Tomato,Other,FAQ,350,500,400,01 May 2021,2021,May,1,2021-05-01
16,16.0,Garhwa,Gadhwah,Tomato,Other,FAQ,380,455,425,17 Feb 2021,2021,Feb,17,2021-02-17
17,17.0,Garhwa,Gadhwah,Tomato,Other,FAQ,400,500,450,02 Mar 2021,2021,Mar,2,2021-03-02
18,18.0,Garhwa,Gadhwah,Tomato,Other,FAQ,400,500,450,05 Mar 2021,2021,Mar,5,2021-03-05
19,19.0,Garhwa,Gadhwah,Tomato,Other,FAQ,400,500,450,28 Feb 2021,2021,Feb,28,2021-02-28
20,20.0,Garhwa,Gadhwah,Tomato,Other,FAQ,400,550,500,03 Mar 2021,2021,Mar,3,2021-03-03
21,21.0,Garhwa,Gadhwah,Tomato,Other,FAQ,425,550,500,20 Mar 2021,2021,Mar,20,2021-03-20
22,22.0,Garhwa,Gadhwah,Tomato,Other,FAQ,450,550,500,17 Mar 2021,2021,Mar,17,2021-03-17
23,23.0,Garhwa,Gadhwah,Tomato,Other,FAQ,480,550,525,02 Apr 2021,2021,Apr,2,2021-04-02
24,24.0,Garhwa,Gadhwah,Tomato,Other,FAQ,500,600,550,04 Feb 2021,2021,Feb,4,2021-02-04
25,25.0,Garhwa,Gadhwah,Tomato,Other,FAQ,500,600,550,08 Jun 2021,2021,Jun,8,2021-06-08
26,26.0,Garhwa,Gadhwah,Tomato,Other,FAQ,500,600,550,22 Jan 2021,2021,Jan,22,2021-01-22
27,27.0,Garhwa,Gadhwah,Tomato,Other,FAQ,500,625,575,21 Feb 2021,2021,Feb,21,2021-02-21
