Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000,6200,6100,05 Feb 2022,2022,Feb,5,2022-02-05
1,1.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000,6200,6100,16 Feb 2022,2022,Feb,16,2022-02-16
2,2.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6500,6400,08 Jan 2022,2022,Jan,8,2022-01-08
3,3.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6500,6400,21 Jan 2022,2022,Jan,21,2022-01-21
4,4.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6600,6500,07 Jan 2022,2022,Jan,7,2022-01-07
5,5.0,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6800,7000,6900,29 Dec 2021,2021,Dec,29,2021-12-29
6,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000,6200,6100,05 Feb 2022,2022,Feb,5,2022-02-05
7,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000,6200,6100,16 Feb 2022,2022,Feb,16,2022-02-16
8,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6500,6400,08 Jan 2022,2022,Jan,8,2022-01-08
9,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6500,6400,21 Jan 2022,2022,Jan,21,2022-01-21
10,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6400,6600,6500,07 Jan 2022,2022,Jan,7,2022-01-07
11,,Bhojpur,Aarah,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6800,7000,6900,29 Dec 2021,2021,Dec,29,2021-12-29
