Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,04 Dec 2021,2021,Dec,4,2021-12-04
1,1.0,1.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,06 Dec 2021,2021,Dec,6,2021-12-06
2,2.0,2.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,08 Dec 2021,2021,Dec,8,2021-12-08
3,3.0,3.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,01 Dec 2021,2021,Dec,1,2021-12-01
4,4.0,4.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,03 Dec 2021,2021,Dec,3,2021-12-03
5,5.0,5.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,07 Dec 2021,2021,Dec,7,2021-12-07
6,6.0,6.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,09 Dec 2021,2021,Dec,9,2021-12-09
7,7.0,7.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7800,7400,02 Dec 2021,2021,Dec,2,2021-12-02
8,8.0,8.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7800,7400,10 Dec 2021,2021,Dec,10,2021-12-10
9,9.0,9.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,8000,7500,13 Dec 2021,2021,Dec,13,2021-12-13
10,10.0,10.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7500,8000,7800,11 Jan 2022,2022,Jan,11,2022-01-11
11,11.0,11.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,10000,11000,10600,20 Dec 2021,2021,Dec,20,2021-12-20
12,12.0,12.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,12000,11500,15 Dec 2021,2021,Dec,15,2021-12-15
13,13.0,13.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,12000,11500,16 Dec 2021,2021,Dec,16,2021-12-16
14,14.0,14.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,12000,11500,17 Dec 2021,2021,Dec,17,2021-12-17
15,15.0,15.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,12000,11500,22 Dec 2021,2021,Dec,22,2021-12-22
16,16.0,16.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,12000,11500,23 Dec 2021,2021,Dec,23,2021-12-23
17,17.0,17.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,15000,11200,14 Dec 2021,2021,Dec,14,2021-12-14
18,18.0,18.0,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,11000,15000,13000,18 Dec 2021,2021,Dec,18,2021-12-18
19,19.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,04 Dec 2021,2021,Dec,4,2021-12-04
20,20.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,06 Dec 2021,2021,Dec,6,2021-12-06
21,21.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7600,7400,08 Dec 2021,2021,Dec,8,2021-12-08
22,22.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,01 Dec 2021,2021,Dec,1,2021-12-01
23,23.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,03 Dec 2021,2021,Dec,3,2021-12-03
24,24.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,07 Dec 2021,2021,Dec,7,2021-12-07
25,25.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7700,7400,09 Dec 2021,2021,Dec,9,2021-12-09
26,26.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7800,7400,02 Dec 2021,2021,Dec,2,2021-12-02
27,27.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,7800,7400,10 Dec 2021,2021,Dec,10,2021-12-10
28,28.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7000,8000,7500,13 Dec 2021,2021,Dec,13,2021-12-13
29,29.0,,Palakad,Koduvayoor,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,7500,8000,7800,11 Jan 2022,2022,Jan,11,2022-01-11
