Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1500,3000,2250,09 May 2017,2017,May,9,2017-05-09
1,1.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1500,3000,2250,11 May 2017,2017,May,11,2017-05-11
2,2.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1500,3000,2250,12 May 2017,2017,May,12,2017-05-12
3,3.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1500,3000,2250,17 May 2017,2017,May,17,2017-05-17
4,4.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1900,3000,2450,11 Jul 2017,2017,Jul,11,2017-07-11
5,5.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1900,3000,2450,12 Jul 2017,2017,Jul,12,2017-07-12
6,6.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1900,3000,2450,18 Jul 2017,2017,Jul,18,2017-07-18
7,7.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2000,3000,2500,09 Mar 2017,2017,Mar,9,2017-03-09
8,8.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2000,3000,2500,21 Mar 2017,2017,Mar,21,2017-03-21
9,9.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2000,3000,2500,22 Mar 2017,2017,Mar,22,2017-03-22
10,10.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2000,4000,3500,08 Sep 2016,2016,Sep,8,2016-09-08
11,11.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2000,6000,3000,28 Dec 2016,2016,Dec,28,2016-12-28
12,12.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3040,10 Oct 2016,2016,Oct,10,2016-10-10
13,13.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,02 Feb 2017,2017,Feb,2,2017-02-02
14,14.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,09 Sep 2016,2016,Sep,9,2016-09-09
15,15.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,13 Oct 2016,2016,Oct,13,2016-10-13
16,16.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,16 Sep 2016,2016,Sep,16,2016-09-16
17,17.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,18 Oct 2016,2016,Oct,18,2016-10-18
18,18.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,19 Oct 2016,2016,Oct,19,2016-10-19
19,19.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,20 Oct 2016,2016,Oct,20,2016-10-20
20,20.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,21 Oct 2016,2016,Oct,21,2016-10-21
21,21.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,24 Oct 2016,2016,Oct,24,2016-10-24
22,22.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,27 Dec 2016,2016,Dec,27,2016-12-27
23,23.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2100,4000,3050,27 Oct 2016,2016,Oct,27,2016-10-27
24,24.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,3000,2600,03 Feb 2017,2017,Feb,3,2017-02-03
25,25.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,3000,2600,08 Feb 2017,2017,Feb,8,2017-02-08
26,26.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,3000,2600,15 Feb 2017,2017,Feb,15,2017-02-15
27,27.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,3000,2600,16 Feb 2017,2017,Feb,16,2017-02-16
28,28.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,4000,3100,03 Aug 2017,2017,Aug,3,2017-08-03
29,29.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,4000,3100,05 Oct 2016,2016,Oct,5,2016-10-05
30,30.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,4000,3100,27 Jul 2017,2017,Jul,27,2017-07-27
31,31.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2200,4000,3100,28 Jul 2017,2017,Jul,28,2017-07-28
32,32.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,2400,4000,3200,04 Jan 2017,2017,Jan,4,2017-01-04
33,33.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,01 Jun 2017,2017,Jun,1,2017-06-01
34,34.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,02 Jun 2017,2017,Jun,2,2017-06-02
35,35.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,04 May 2017,2017,May,4,2017-05-04
36,36.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,05 May 2017,2017,May,5,2017-05-05
37,37.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,06 May 2017,2017,May,6,2017-05-06
38,38.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,08 May 2017,2017,May,8,2017-05-08
39,39.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,09 Aug 2017,2017,Aug,9,2017-08-09
40,40.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,09 May 2017,2017,May,9,2017-05-09
41,41.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,10 Jul 2017,2017,Jul,10,2017-07-10
42,42.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,11 Jul 2017,2017,Jul,11,2017-07-11
43,43.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,11 May 2017,2017,May,11,2017-05-11
44,44.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,12 May 2017,2017,May,12,2017-05-12
45,45.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,13 Jul 2017,2017,Jul,13,2017-07-13
46,46.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,13 May 2017,2017,May,13,2017-05-13
47,47.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,14 Jul 2017,2017,Jul,14,2017-07-14
48,48.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,15 Jul 2017,2017,Jul,15,2017-07-15
49,49.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,15 May 2017,2017,May,15,2017-05-15
50,50.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,16 May 2017,2017,May,16,2017-05-16
51,51.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,17 Jul 2017,2017,Jul,17,2017-07-17
52,52.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,17 May 2017,2017,May,17,2017-05-17
53,53.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,18 Jul 2017,2017,Jul,18,2017-07-18
54,54.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,18 May 2017,2017,May,18,2017-05-18
55,55.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,19 Jul 2017,2017,Jul,19,2017-07-19
56,56.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,19 May 2017,2017,May,19,2017-05-19
57,57.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,20 Jul 2017,2017,Jul,20,2017-07-20
58,58.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,20 May 2017,2017,May,20,2017-05-20
59,59.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,21 Jul 2017,2017,Jul,21,2017-07-21
60,60.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,22 May 2017,2017,May,22,2017-05-22
61,61.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,23 May 2017,2017,May,23,2017-05-23
62,62.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,24 May 2017,2017,May,24,2017-05-24
63,63.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,25 May 2017,2017,May,25,2017-05-25
64,64.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,4000,3500,29 May 2017,2017,May,29,2017-05-29
65,65.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,01 Sep 2016,2016,Sep,1,2016-09-01
66,66.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,02 Sep 2016,2016,Sep,2,2016-09-02
67,67.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,03 Sep 2016,2016,Sep,3,2016-09-03
68,68.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,06 Sep 2016,2016,Sep,6,2016-09-06
69,69.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,09 Sep 2016,2016,Sep,9,2016-09-09
70,70.0,Lungli,Super Market Lungli (Bara Bazar),Onion,Other,FAQ,3000,5000,4000,10 Sep 2016,2016,Sep,10,2016-09-10
71,71.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,02 Aug 2019,2019,Aug,2,2019-08-02
72,72.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,02 Jul 2019,2019,Jul,2,2019-07-02
73,73.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,03 Jul 2019,2019,Jul,3,2019-07-03
74,74.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,04 Jul 2019,2019,Jul,4,2019-07-04
75,75.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,05 Jul 2019,2019,Jul,5,2019-07-05
76,76.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,08 Jul 2019,2019,Jul,8,2019-07-08
77,77.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,10 Jun 2019,2019,Jun,10,2019-06-10
78,78.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,14 Jun 2019,2019,Jun,14,2019-06-14
79,79.0,Aizawl,New Market Aizawl,Onion,Other,FAQ,1800,4000,2900,17 May 2019,2019,May,17,2019-05-17
