,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,02 May 2022,2022,May,2,2022-05-02
1,1.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,04 May 2022,2022,May,4,2022-05-04
2,2.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,05 May 2022,2022,May,5,2022-05-05
3,3.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,18 May 2022,2022,May,18,2022-05-18
4,4.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,29 Apr 2022,2022,Apr,29,2022-04-29
5,5.0,South Andaman,Port Blair,Onion,Other,FAQ,3000,5000,4000,30 Apr 2022,2022,Apr,30,2022-04-30
6,6.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,04 Apr 2022,2022,Apr,4,2022-04-04
7,7.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,05 Apr 2022,2022,Apr,5,2022-04-05
8,8.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,06 Apr 2022,2022,Apr,6,2022-04-06
9,9.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,07 Apr 2022,2022,Apr,7,2022-04-07
10,10.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,09 Apr 2022,2022,Apr,9,2022-04-09
11,11.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,14 Mar 2022,2022,Mar,14,2022-03-14
12,12.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,15 Mar 2022,2022,Mar,15,2022-03-15
13,13.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,16 Mar 2022,2022,Mar,16,2022-03-16
14,14.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,17 Mar 2022,2022,Mar,17,2022-03-17
15,15.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,18 Apr 2022,2022,Apr,18,2022-04-18
16,16.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,19 Apr 2022,2022,Apr,19,2022-04-19
17,17.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,19 Mar 2022,2022,Mar,19,2022-03-19
18,18.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,20 Apr 2022,2022,Apr,20,2022-04-20
19,19.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,21 Apr 2022,2022,Apr,21,2022-04-21
20,20.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,21 Mar 2022,2022,Mar,21,2022-03-21
21,21.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,22 Mar 2022,2022,Mar,22,2022-03-22
22,22.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,23 Mar 2022,2022,Mar,23,2022-03-23
23,23.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,25 Apr 2022,2022,Apr,25,2022-04-25
24,24.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,25 Mar 2022,2022,Mar,25,2022-03-25
25,25.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,26 Apr 2022,2022,Apr,26,2022-04-26
26,26.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,26 Mar 2022,2022,Mar,26,2022-03-26
27,27.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,27 Apr 2022,2022,Apr,27,2022-04-27
28,28.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,28 Apr 2022,2022,Apr,28,2022-04-28
29,29.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,6000,5000,31 Jan 2022,2022,Jan,31,2022-01-31
30,30.0,South Andaman,Port Blair,Onion,Other,FAQ,4000,7000,5000,29 Jan 2022,2022,Jan,29,2022-01-29
31,31.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2000,2500,2200,18 Mar 2017,2017,Mar,18,2017-03-18
32,32.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2000,3000,2500,04 Feb 2017,2017,Feb,4,2017-02-04
33,33.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2000,3000,2500,11 Apr 2017,2017,Apr,11,2017-04-11
34,34.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2000,3000,2500,17 Mar 2017,2017,Mar,17,2017-03-17
35,35.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2000,3000,2500,18 Apr 2017,2017,Apr,18,2017-04-18
36,36.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2500,3000,2800,17 Apr 2017,2017,Apr,17,2017-04-17
37,37.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2500,3000,2800,28 Mar 2017,2017,Mar,28,2017-03-28
38,38.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,2800,3000,2900,23 Mar 2017,2017,Mar,23,2017-03-23
39,39.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3000,4000,3500,06 Feb 2017,2017,Feb,6,2017-02-06
40,40.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3000,4000,3500,14 Feb 2017,2017,Feb,14,2017-02-14
41,41.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3700,01 Nov 2016,2016,Nov,1,2016-11-01
42,42.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3700,04 Oct 2016,2016,Oct,4,2016-10-04
43,43.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3700,23 Nov 2016,2016,Nov,23,2016-11-23
44,44.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3800,13 Oct 2016,2016,Oct,13,2016-10-13
45,45.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3800,25 Jan 2017,2017,Jan,25,2017-01-25
46,46.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3800,25 Oct 2016,2016,Oct,25,2016-10-25
47,47.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3800,26 Oct 2016,2016,Oct,26,2016-10-26
48,48.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3500,4000,3800,30 Jan 2017,2017,Jan,30,2017-01-30
49,49.0,Nicobar,Car Nicobar,Onion,Other,FAQ,4000,8000,6000,14 Jun 2019,2019,Jun,14,2019-06-14
50,50.0,Nicobar,Car Nicobar,Onion,Other,FAQ,4000,8000,6000,17 Jun 2019,2019,Jun,17,2019-06-17
51,51.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,10000,8000,07 Jun 2019,2019,Jun,7,2019-06-07
52,52.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,10000,8000,11 Jun 2019,2019,Jun,11,2019-06-11
53,53.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,10000,8000,12 Jun 2019,2019,Jun,12,2019-06-12
54,54.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,10000,8000,13 Jun 2019,2019,Jun,13,2019-06-13
55,55.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,10000,8000,15 Jun 2019,2019,Jun,15,2019-06-15
56,56.0,North and Middle Andaman,Diglipur,Onion,Other,FAQ,3000,4000,3500,02 Mar 2019,2019,Mar,2,2019-03-02
57,57.0,South Andaman,Port Blair,Onion,Other,FAQ,2000,3000,2500,03 May 2019,2019,May,3,2019-05-03
58,58.0,South Andaman,Port Blair,Onion,Other,FAQ,2000,3000,2500,23 Mar 2019,2019,Mar,23,2019-03-23
59,59.0,South Andaman,Port Blair,Onion,Other,FAQ,2000,3500,3000,04 Mar 2019,2019,Mar,4,2019-03-04
60,60.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3200,3000,09 Mar 2019,2019,Mar,9,2019-03-09
61,61.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3500,3000,07 Mar 2019,2019,Mar,7,2019-03-07
62,62.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3500,3000,08 Mar 2019,2019,Mar,8,2019-03-08
63,63.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3500,3000,18 Mar 2019,2019,Mar,18,2019-03-18
64,64.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3500,3000,22 Apr 2019,2019,Apr,22,2019-04-22
65,65.0,South Andaman,Port Blair,Onion,Other,FAQ,2500,3500,3000,29 Mar 2019,2019,Mar,29,2019-03-29
66,66.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,02 Jun 2023,2023,Jun,2,2023-06-02
67,67.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,03 Feb 2023,2023,Feb,3,2023-02-03
68,68.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,05 Jun 2023,2023,Jun,5,2023-06-05
69,69.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,06 Feb 2023,2023,Feb,6,2023-02-06
70,70.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,06 Jan 2023,2023,Jan,6,2023-01-06
71,71.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,08 May 2023,2023,May,8,2023-05-08
72,72.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,09 Jan 2023,2023,Jan,9,2023-01-09
73,73.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,09 Jun 2023,2023,Jun,9,2023-06-09
74,74.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,10 Feb 2023,2023,Feb,10,2023-02-10
75,75.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,12 Jun 2023,2023,Jun,12,2023-06-12
76,76.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,12 May 2023,2023,May,12,2023-05-12
77,77.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,13 Feb 2023,2023,Feb,13,2023-02-13
78,78.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,13 Jan 2023,2023,Jan,13,2023-01-13
79,79.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,15 May 2023,2023,May,15,2023-05-15
80,80.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,16 Jun 2023,2023,Jun,16,2023-06-16
81,81.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,17 Feb 2023,2023,Feb,17,2023-02-17
82,82.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,19 Jun 2023,2023,Jun,19,2023-06-19
83,83.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,19 May 2023,2023,May,19,2023-05-19
84,84.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,20 Feb 2023,2023,Feb,20,2023-02-20
85,85.0,Nicobar,Car Nicobar,Onion,Other,FAQ,6000,6000,6000,20 Jan 2023,2023,Jan,20,2023-01-20
