Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Garhwa,Gadhwah,Onion,Other,FAQ,1100,1250,1180,06 May 2021,2021,May,6,2021-05-06
1,1.0,1.0,Garhwa,Gadhwah,Onion,Other,FAQ,1150,1225,1200,10 Apr 2021,2021,Apr,10,2021-04-10
2,2.0,2.0,Garhwa,Gadhwah,Onion,Other,FAQ,1150,1250,1200,07 May 2021,2021,May,7,2021-05-07
3,3.0,3.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,1800,1600,03 May 2021,2021,May,3,2021-05-03
4,4.0,4.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,1800,1600,04 May 2021,2021,May,4,2021-05-04
5,5.0,5.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,1800,1600,05 May 2021,2021,May,5,2021-05-05
6,6.0,6.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,1800,1600,06 May 2021,2021,May,6,2021-05-06
7,7.0,7.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,1800,1600,07 May 2021,2021,May,7,2021-05-07
8,8.0,8.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,01 Jun 2021,2021,Jun,1,2021-06-01
9,9.0,9.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,02 Jun 2021,2021,Jun,2,2021-06-02
10,10.0,10.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,03 Jun 2021,2021,Jun,3,2021-06-03
11,11.0,11.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,04 Jun 2021,2021,Jun,4,2021-06-04
12,12.0,12.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,05 Jun 2021,2021,Jun,5,2021-06-05
13,13.0,13.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,06 Apr 2021,2021,Apr,6,2021-04-06
14,14.0,14.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,07 Apr 2021,2021,Apr,7,2021-04-07
15,15.0,15.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,07 Jun 2021,2021,Jun,7,2021-06-07
16,16.0,16.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,08 Apr 2021,2021,Apr,8,2021-04-08
17,17.0,17.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,08 Jun 2021,2021,Jun,8,2021-06-08
18,18.0,18.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,09 Apr 2021,2021,Apr,9,2021-04-09
19,19.0,19.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,09 Jun 2021,2021,Jun,9,2021-06-09
20,20.0,20.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,10 Apr 2021,2021,Apr,10,2021-04-10
21,21.0,21.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,10 Jun 2021,2021,Jun,10,2021-06-10
22,22.0,22.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,12 Apr 2021,2021,Apr,12,2021-04-12
23,23.0,23.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,13 Apr 2021,2021,Apr,13,2021-04-13
24,24.0,24.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,13 May 2021,2021,May,13,2021-05-13
25,25.0,25.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,15 May 2021,2021,May,15,2021-05-15
26,26.0,26.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,16 Apr 2021,2021,Apr,16,2021-04-16
27,27.0,27.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,17 Apr 2021,2021,Apr,17,2021-04-17
28,28.0,28.0,Lohardaga,Lohardaga,Onion,Onion,FAQ,1500,2000,1800,17 May 2021,2021,May,17,2021-05-17
