,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2800,2800,09 Apr 2015,2015,Apr,9,2015-04-09
1,1.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2800,2800,24 Mar 2015,2015,Mar,24,2015-03-24
2,2.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2830,2800,06 Apr 2015,2015,Apr,6,2015-04-06
3,3.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2840,2800,04 May 2015,2015,May,4,2015-05-04
4,4.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2840,2800,09 May 2015,2015,May,9,2015-05-09
5,5.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2840,2800,16 Jun 2015,2015,Jun,16,2015-06-16
6,6.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,01 Apr 2015,2015,Apr,1,2015-04-01
7,7.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,01 Jun 2015,2015,Jun,1,2015-06-01
8,8.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,01 May 2015,2015,May,1,2015-05-01
9,9.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,02 Jul 2015,2015,Jul,2,2015-07-02
10,10.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,02 Jun 2015,2015,Jun,2,2015-06-02
11,11.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,03 Aug 2015,2015,Aug,3,2015-08-03
12,12.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,03 Jun 2015,2015,Jun,3,2015-06-03
13,13.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,04 Jul 2015,2015,Jul,4,2015-07-04
14,14.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,05 Aug 2015,2015,Aug,5,2015-08-05
15,15.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,05 Jun 2015,2015,Jun,5,2015-06-05
16,16.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,05 May 2015,2015,May,5,2015-05-05
17,17.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,06 Jun 2015,2015,Jun,6,2015-06-06
18,18.0,Tirap,Khonsa,Rice,Common,FAQ,2800,2850,2800,06 May 2015,2015,May,6,2015-05-06
