,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Panna,Devandranagar,Rice,Other,FAQ,1400,1400,1400,27 Jan 2017,2017,Jan,27,2017-01-27
1,1.0,Sagar,Rehli,Rice,Other,FAQ,1000,1200,1100,04 Jan 2017,2017,Jan,4,2017-01-04
2,2.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,27 Dec 2018,2018,Dec,27,2018-12-27
3,3.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,02 Jan 2019,2019,Jan,2,2019-01-02
4,4.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,10 Jan 2019,2019,Jan,10,2019-01-10
5,5.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,07 Jan 2019,2019,Jan,7,2019-01-07
6,6.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,29 Dec 2018,2018,Dec,29,2018-12-29
7,7.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,08 Jan 2019,2019,Jan,8,2019-01-08
8,8.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,11 Jan 2019,2019,Jan,11,2019-01-11
9,9.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,03 Jan 2019,2019,Jan,3,2019-01-03
10,10.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,14 Jan 2019,2019,Jan,14,2019-01-14
11,11.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,31 Dec 2018,2018,Dec,31,2018-12-31
12,12.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,05 Jan 2019,2019,Jan,5,2019-01-05
13,13.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,12 Dec 2018,2018,Dec,12,2018-12-12
14,14.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,13 Dec 2018,2018,Dec,13,2018-12-13
15,15.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,18 Dec 2018,2018,Dec,18,2018-12-18
16,16.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,22 Dec 2018,2018,Dec,22,2018-12-22
17,17.0,Sehore,Baktara,Rice,1009 Kar,FAQ,1550,1550,1550,01 Jul 2019,2019,Jul,1,2019-07-01
18,18.0,Sehore,Baktara,Rice,Govt. Quality,FAQ,1750,1750,1750,09 Jan 2019,2019,Jan,9,2019-01-09
