,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,South District,Biokhora,Rice,Boiled Rice,FAQ,3200,3400,3300,27 Sep 2020,2020,Sep,27,2020-09-27
1,South District,Biokhora,Rice,Boiled Rice,FAQ,3200,3500,3300,09 Sep 2020,2020,Sep,09,2020-09-09
2,South District,Biokhora,Rice,Boiled Rice,FAQ,3300,3500,3400,28 Oct 2020,2020,Oct,28,2020-10-28
3,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,06 Apr 2021,2021,Apr,06,2021-04-06
4,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,13 Apr 2021,2021,Apr,13,2021-04-13
5,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,15 Jun 2021,2021,Jun,15,2021-06-15
6,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,19 Jun 2021,2021,Jun,19,2021-06-19
7,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,20 Apr 2021,2021,Apr,20,2021-04-20
8,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3300,3250,24 Apr 2021,2021,Apr,24,2021-04-24
9,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3250,29 May 2021,2021,May,29,2021-05-29
10,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,02 Feb 2021,2021,Feb,02,2021-02-02
11,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,02 Mar 2021,2021,Mar,02,2021-03-02
12,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,03 Apr 2021,2021,Apr,03,2021-04-03
13,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,03 Jul 2021,2021,Jul,03,2021-07-03
14,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,04 May 2021,2021,May,04,2021-05-04
15,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,05 Jan 2021,2021,Jan,05,2021-01-05
16,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,05 Jun 2021,2021,Jun,05,2021-06-05
17,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,06 Feb 2021,2021,Feb,06,2021-02-06
18,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,06 Mar 2021,2021,Mar,06,2021-03-06
19,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,08 Jun 2021,2021,Jun,08,2021-06-08
20,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,08 May 2021,2021,May,08,2021-05-08
21,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,09 Feb 2021,2021,Feb,09,2021-02-09
22,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,09 Jan 2021,2021,Jan,09,2021-01-09
23,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,09 Mar 2021,2021,Mar,09,2021-03-09
24,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,12 Jan 2021,2021,Jan,12,2021-01-12
25,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,12 Jun 2021,2021,Jun,12,2021-06-12
26,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,13 Feb 2021,2021,Feb,13,2021-02-13
27,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,13 Mar 2021,2021,Mar,13,2021-03-13
28,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,15 May 2021,2021,May,15,2021-05-15
29,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,16 Jan 2021,2021,Jan,16,2021-01-16
30,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,17 Apr 2021,2021,Apr,17,2021-04-17
31,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,18 May 2021,2021,May,18,2021-05-18
32,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,19 Jan 2021,2021,Jan,19,2021-01-19
33,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,20 Jul 2021,2021,Jul,20,2021-07-20
34,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,20 Mar 2021,2021,Mar,20,2021-03-20
35,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,22 Jun 2021,2021,Jun,22,2021-06-22
36,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,23 Jan 2021,2021,Jan,23,2021-01-23
37,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,23 Mar 2021,2021,Mar,23,2021-03-23
38,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,25 May 2021,2021,May,25,2021-05-25
39,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,26 Jan 2021,2021,Jan,26,2021-01-26
40,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,26 Jun 2021,2021,Jun,26,2021-06-26
41,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,27 Apr 2021,2021,Apr,27,2021-04-27
42,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,27 Mar 2021,2021,Mar,27,2021-03-27
43,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,29 Jun 2021,2021,Jun,29,2021-06-29
44,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,30 Jan 2021,2021,Jan,30,2021-01-30
45,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3300,30 Mar 2021,2021,Mar,30,2021-03-30
46,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3400,3400,16 Feb 2021,2021,Feb,16,2021-02-16
47,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3500,3300,07 Aug 2021,2021,Aug,07,2021-08-07
48,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3500,3300,10 Aug 2021,2021,Aug,10,2021-08-10
49,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3500,3300,14 Aug 2021,2021,Aug,14,2021-08-14
50,Sepahijala,Bishalgarh,Rice,Fine,FAQ,3200,3500,3300,17 Aug 2021,2021,Aug,17,2021-08-17
