Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Bishnupur,Bishenpur,Rice,Other,FAQ,4400,4400,4400,26 Feb 2021,2021,Feb,26,2021-02-26
1,1.0,1.0,Bishnupur,Bishenpur,Rice,Other,FAQ,4400,4400,4400,27 Feb 2021,2021,Feb,27,2021-02-27
2,2.0,2.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,14 Sep 2020,2020,Sep,14,2020-09-14
3,3.0,3.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,15 Sep 2020,2020,Sep,15,2020-09-15
4,4.0,4.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,16 Sep 2020,2020,Sep,16,2020-09-16
5,5.0,5.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,17 Sep 2020,2020,Sep,17,2020-09-17
6,6.0,6.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,18 Sep 2020,2020,Sep,18,2020-09-18
7,7.0,7.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,19 Sep 2020,2020,Sep,19,2020-09-19
8,8.0,8.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,21 Sep 2020,2020,Sep,21,2020-09-21
9,9.0,9.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,22 Sep 2020,2020,Sep,22,2020-09-22
10,10.0,10.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,23 Sep 2020,2020,Sep,23,2020-09-23
11,11.0,11.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,24 Sep 2020,2020,Sep,24,2020-09-24
12,12.0,12.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,25 Sep 2020,2020,Sep,25,2020-09-25
13,13.0,13.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,26 Sep 2020,2020,Sep,26,2020-09-26
14,14.0,14.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,28 Sep 2020,2020,Sep,28,2020-09-28
15,15.0,15.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5200,5200,5200,29 Sep 2020,2020,Sep,29,2020-09-29
16,16.0,16.0,Bishnupur,Bishenpur,Rice,Other,FAQ,5300,5300,5300,11 Sep 2020,2020,Sep,11,2020-09-11
17,17.0,17.0,Imphal West,Imphal,Rice,Other,FAQ,4500,4500,4500,25 Feb 2021,2021,Feb,25,2021-02-25
18,18.0,18.0,Imphal West,Imphal,Rice,Other,FAQ,4500,4500,4500,26 Feb 2021,2021,Feb,26,2021-02-26
19,19.0,19.0,Imphal West,Imphal,Rice,Other,FAQ,4500,4500,4500,27 Feb 2021,2021,Feb,27,2021-02-27
20,20.0,20.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,11 Sep 2020,2020,Sep,11,2020-09-11
21,21.0,21.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,14 Sep 2020,2020,Sep,14,2020-09-14
22,22.0,22.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,15 Sep 2020,2020,Sep,15,2020-09-15
23,23.0,23.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,16 Sep 2020,2020,Sep,16,2020-09-16
24,24.0,24.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,17 Sep 2020,2020,Sep,17,2020-09-17
25,25.0,25.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,18 Sep 2020,2020,Sep,18,2020-09-18
26,26.0,26.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,19 Sep 2020,2020,Sep,19,2020-09-19
27,27.0,27.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,21 Sep 2020,2020,Sep,21,2020-09-21
28,28.0,28.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,22 Sep 2020,2020,Sep,22,2020-09-22
29,29.0,29.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,23 Sep 2020,2020,Sep,23,2020-09-23
30,30.0,30.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,24 Sep 2020,2020,Sep,24,2020-09-24
31,31.0,31.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,25 Sep 2020,2020,Sep,25,2020-09-25
32,32.0,32.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,26 Sep 2020,2020,Sep,26,2020-09-26
33,33.0,33.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,28 Sep 2020,2020,Sep,28,2020-09-28
34,34.0,34.0,Imphal West,Imphal,Rice,Other,FAQ,5200,5200,5200,29 Sep 2020,2020,Sep,29,2020-09-29
35,35.0,35.0,Imphal East,Lamlong Bazaar,Rice,Other,FAQ,4500,4500,4500,25 Feb 2021,2021,Feb,25,2021-02-25
36,36.0,36.0,Imphal East,Lamlong Bazaar,Rice,Other,FAQ,4500,4500,4500,26 Feb 2021,2021,Feb,26,2021-02-26
37,37.0,37.0,Imphal East,Lamlong Bazaar,Rice,Other,FAQ,4500,4500,4500,27 Feb 2021,2021,Feb,27,2021-02-27
38,38.0,38.0,Imphal East,Lamlong Bazaar,Rice,Other,FAQ,5100,5100,5100,14 Sep 2020,2020,Sep,14,2020-09-14
39,39.0,39.0,Imphal East,Lamlong Bazaar,Rice,Other,FAQ,5100,5100,5100,15 Sep 2020,2020,Sep,15,2020-09-15
