Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,03 Feb 2021,2021,Feb,3,2021-02-03
1,1.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,15 Apr 2021,2021,Apr,15,2021-04-15
2,2.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,19 Jan 2021,2021,Jan,19,2021-01-19
3,3.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,25 Jan 2021,2021,Jan,25,2021-01-25
4,4.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,28 Feb 2021,2021,Feb,28,2021-02-28
5,5.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,29 May 2021,2021,May,29,2021-05-29
6,6.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,13 Jul 2021,2021,Jul,13,2021-07-13
7,7.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,15 Feb 2021,2021,Feb,15,2021-02-15
8,8.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,28 Mar 2021,2021,Mar,28,2021-03-28
9,9.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,31 Mar 2021,2021,Mar,31,2021-03-31
10,10.0,Balasore,Barikpur,Rice,Common,FAQ,3000.0,3200.0,3100.0,23 Apr 2021,2021,Apr,23,2021-04-23
11,11.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,21 Apr 2021,2021,Apr,21,2021-04-21
12,12.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,22 May 2021,2021,May,22,2021-05-22
13,13.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,23 May 2021,2021,May,23,2021-05-23
14,14.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,29 Jun 2021,2021,Jun,29,2021-06-29
15,15.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,30 Jun 2021,2021,Jun,30,2021-06-30
16,16.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,03 Nov 2020,2020,Nov,3,2020-11-03
17,17.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,13 Apr 2021,2021,Apr,13,2021-04-13
18,18.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,17 Mar 2021,2021,Mar,17,2021-03-17
19,19.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,30 Mar 2021,2021,Mar,30,2021-03-30
20,20.0,Sundergarh,Bonai,Rice,Other,FAQ,3000.0,3000.0,3000.0,04 Aug 2021,2021,Aug,4,2021-08-04
21,21.0,Sundergarh,Bonai,Rice,Other,FAQ,3000.0,4000.0,3000.0,08 Feb 2021,2021,Feb,8,2021-02-08
22,22.0,Sundergarh,Bonai,Rice,Other,FAQ,3000.0,4000.0,4000.0,29 Jul 2021,2021,Jul,29,2021-07-29
23,23.0,Sundergarh,Bonai,Rice,Other,FAQ,4000.0,4000.0,4000.0,06 Sep 2020,2020,Sep,6,2020-09-06
24,24.0,Sundergarh,Bonai,Rice,Other,FAQ,4000.0,4000.0,4000.0,09 Jun 2021,2021,Jun,9,2021-06-09
25,25.0,Kalahandi,Junagarh,Rice,Other,FAQ,2100.0,2400.0,2200.0,09 Nov 2020,2020,Nov,9,2020-11-09
26,26.0,Kalahandi,Junagarh,Rice,Other,FAQ,2100.0,2400.0,2200.0,19 Oct 2020,2020,Oct,19,2020-10-19
27,27.0,Kalahandi,Kalahandi(Dharamagarh),Rice,Other,FAQ,2100.0,2400.0,2200.0,07 Sep 2020,2020,Sep,7,2020-09-07
28,28.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,21 Jun 2021,2021,Jun,21,2021-06-21
29,29.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,24 Apr 2021,2021,Apr,24,2021-04-24
30,30.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,27 Apr 2021,2021,Apr,27,2021-04-27
31,31.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,28 Nov 2020,2020,Nov,28,2020-11-28
32,32.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,30 Jun 2021,2021,Jun,30,2021-06-30
33,33.0,Mayurbhanja,Karanjia,Rice,Common,FAQ,2500.0,2530.0,2520.0,31 May 2021,2021,May,31,2021-05-31
34,34.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,04 Aug 2021,2021,Aug,4,2021-08-04
35,35.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,04 Feb 2021,2021,Feb,4,2021-02-04
36,36.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,05 Dec 2020,2020,Dec,5,2020-12-05
37,37.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,05 Mar 2021,2021,Mar,5,2021-03-05
38,38.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,06 Jan 2021,2021,Jan,6,2021-01-06
39,39.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,07 Aug 2021,2021,Aug,7,2021-08-07
40,40.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,07 Sep 2020,2020,Sep,7,2020-09-07
41,41.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,08 Sep 2020,2020,Sep,8,2020-09-08
42,42.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,11 Nov 2020,2020,Nov,11,2020-11-11
43,43.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,11 Oct 2020,2020,Oct,11,2020-10-11
44,44.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,12 Sep 2020,2020,Sep,12,2020-09-12
45,45.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,16 Feb 2021,2021,Feb,16,2021-02-16
46,46.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,16 Jun 2021,2021,Jun,16,2021-06-16
47,47.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,18 Aug 2021,2021,Aug,18,2021-08-18
48,48.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,19 Aug 2021,2021,Aug,19,2021-08-19
49,49.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,19 Mar 2021,2021,Mar,19,2021-03-19
50,50.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,20 Apr 2021,2021,Apr,20,2021-04-20
51,51.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,20 Jun 2021,2021,Jun,20,2021-06-20
52,52.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,22 Aug 2021,2021,Aug,22,2021-08-22
53,53.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,22 Jul 2021,2021,Jul,22,2021-07-22
54,54.0,Mayurbhanja,Karanjia,Rice,Other,FAQ,2450.0,2470.0,2460.0,22 Nov 2020,2020,Nov,22,2020-11-22
55,55.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,15 Mar 2021,2021,Mar,15,2021-03-15
56,56.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,18 Feb 2021,2021,Feb,18,2021-02-18
57,57.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,18 Mar 2021,2021,Mar,18,2021-03-18
58,58.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,20 Jan 2021,2021,Jan,20,2021-01-20
59,59.0,Angul,Angul,Rice,Other,FAQ,2500.0,3000.0,2800.0,30 Jan 2021,2021,Jan,30,2021-01-30
60,60.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,01 May 2021,2021,May,1,2021-05-01
61,61.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,03 Jan 2021,2021,Jan,3,2021-01-03
62,62.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,03 Mar 2021,2021,Mar,3,2021-03-03
63,63.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,07 Mar 2021,2021,Mar,7,2021-03-07
64,64.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,22 Mar 2021,2021,Mar,22,2021-03-22
65,65.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,25 Mar 2021,2021,Mar,25,2021-03-25
66,66.0,Angul,Angul(Jarapada),Rice,Other,FAQ,2500.0,3000.0,2800.0,29 Jan 2021,2021,Jan,29,2021-01-29
67,67.0,Ganjam,Bhanjanagar,Rice,Common,FAQ,2000.0,2200.0,2100.0,08 Jun 2021,2021,Jun,8,2021-06-08
68,68.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,02 Dec 2020,2020,Dec,2,2020-12-02
69,69.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,08 Oct 2020,2020,Oct,8,2020-10-08
70,70.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,09 Apr 2021,2021,Apr,9,2021-04-09
71,71.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,09 Sep 2020,2020,Sep,9,2020-09-09
72,72.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,13 Jul 2021,2021,Jul,13,2021-07-13
73,73.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,15 Apr 2021,2021,Apr,15,2021-04-15
74,74.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,17 Aug 2021,2021,Aug,17,2021-08-17
75,75.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,19 Feb 2021,2021,Feb,19,2021-02-19
76,76.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,22 Mar 2021,2021,Mar,22,2021-03-22
77,77.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,22 Sep 2020,2020,Sep,22,2020-09-22
78,78.0,Bolangir,Bolangir,Rice,Other,FAQ,3400.0,3500.0,3400.0,27 Apr 2021,2021,Apr,27,2021-04-27
79,79.0,Sundergarh,Bonai,Rice,Other,FAQ,3000.0,3000.0,3000.0,07 Jan 2021,2021,Jan,7,2021-01-07
