Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Wokha,Wokha Town,Rice,Other,FAQ,5600,6000,5800,16 Jan 2019,2019,Jan,16,2019-01-16
1,1.0,Wokha,Wokha Town,Rice,Other,FAQ,5800,6200,6000,02 Jan 2019,2019,Jan,2,2019-01-02
2,2.0,Wokha,Wokha Town,Rice,Other,FAQ,6000,6300,6100,31 Jan 2019,2019,Jan,31,2019-01-31
3,3.0,Wokha,Wokha Town,Rice,Other,FAQ,6400,6700,6500,27 Mar 2019,2019,Mar,27,2019-03-27
4,4.0,Wokha,Wokha Town,Rice,Other,FAQ,6400,6700,6600,24 Jul 2019,2019,Jul,24,2019-07-24
5,5.0,Wokha,Wokha Town,Rice,Other,FAQ,6500,6700,6600,22 Feb 2019,2019,Feb,22,2019-02-22
6,6.0,Wokha,Wokha Town,Rice,Other,FAQ,6500,7000,6800,20 Mar 2019,2019,Mar,20,2019-03-20
7,7.0,Wokha,Wokha Town,Rice,Other,FAQ,6600,6800,6700,06 Mar 2019,2019,Mar,6,2019-03-06
8,8.0,Wokha,Wokha Town,Rice,Other,FAQ,6600,7100,6800,31 Jul 2019,2019,Jul,31,2019-07-31
9,9.0,Wokha,Wokha Town,Rice,Other,FAQ,6700,7000,6800,13 Feb 2019,2019,Feb,13,2019-02-13
10,10.0,Wokha,Wokha Town,Rice,Other,FAQ,6700,7000,6900,27 Feb 2019,2019,Feb,27,2019-02-27
11,11.0,Wokha,Wokha Town,Rice,Other,FAQ,6700,7200,7000,07 Nov 2018,2018,Nov,7,2018-11-07
12,12.0,Wokha,Wokha Town,Rice,Other,FAQ,6800,7100,7100,19 Jun 2019,2019,Jun,19,2019-06-19
13,13.0,Wokha,Wokha Town,Rice,Other,FAQ,6800,7200,7000,10 Apr 2019,2019,Apr,10,2019-04-10
14,14.0,Wokha,Wokha Town,Rice,Other,FAQ,6800,7300,7000,07 Aug 2019,2019,Aug,7,2019-08-07
15,15.0,Wokha,Wokha Town,Rice,Other,FAQ,6800,7300,7200,14 Nov 2018,2018,Nov,14,2018-11-14
16,16.0,Wokha,Wokha Town,Rice,Other,FAQ,6900,7200,7000,01 May 2019,2019,May,1,2019-05-01
17,17.0,Wokha,Wokha Town,Rice,Other,FAQ,6900,7300,7200,26 Jun 2019,2019,Jun,26,2019-06-26
18,18.0,Wokha,Wokha Town,Rice,Other,FAQ,7000,7200,7200,21 Nov 2018,2018,Nov,21,2018-11-21
19,19.0,Wokha,Wokha Town,Rice,Other,FAQ,7000,7300,7200,17 Apr 2019,2019,Apr,17,2019-04-17
20,20.0,Wokha,Wokha Town,Rice,Other,FAQ,7000,7400,7200,05 Dec 2018,2018,Dec,5,2018-12-05
21,21.0,Wokha,Wokha Town,Rice,Other,FAQ,7000,7400,7200,10 Jul 2019,2019,Jul,10,2019-07-10
