Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Ferozpur,Zira,Rice,1009 Kar,FAQ,1500,2200,2000,25 Nov 2020,2020,Nov,25,2020-11-25
1,1.0,1.0,kapurthala,Dhilwan,Rice,Other,FAQ,2000,2000,2000,10 Nov 2016,2016,Nov,10,2016-11-10
2,2.0,2.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2100,2300,2200,16 Nov 2016,2016,Nov,16,2016-11-16
3,3.0,3.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2100,2300,2200,11 Nov 2016,2016,Nov,11,2016-11-11
4,4.0,4.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2100,2350,2300,18 Nov 2016,2016,Nov,18,2016-11-18
5,5.0,5.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2150,2485,2315,19 Nov 2016,2016,Nov,19,2016-11-19
6,6.0,6.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,03 Dec 2016,2016,Dec,3,2016-12-03
7,7.0,7.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,28 Nov 2016,2016,Nov,28,2016-11-28
8,8.0,8.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2100,2300,2200,10 Nov 2016,2016,Nov,10,2016-11-10
9,9.0,9.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,02 Dec 2016,2016,Dec,2,2016-12-02
10,10.0,10.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,04 Dec 2016,2016,Dec,4,2016-12-04
11,11.0,11.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2100,2300,2200,14 Nov 2016,2016,Nov,14,2016-11-14
12,12.0,12.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,21 Nov 2016,2016,Nov,21,2016-11-21
13,13.0,13.0,kapurthala,Dhilwan,Rice,Basmati Paddy,FAQ,2470,2470,2470,06 Dec 2016,2016,Dec,6,2016-12-06
14,14.0,14.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,20 Nov 2016,2016,Nov,20,2016-11-20
15,15.0,15.0,kapurthala,Dhilwan,Rice,Basmati Paddy,FAQ,2450,2550,2550,05 Dec 2016,2016,Dec,5,2016-12-05
16,16.0,16.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,21 Nov 2016,2016,Nov,21,2016-11-21
17,17.0,17.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2300,2450,2400,19 Dec 2016,2016,Dec,19,2016-12-19
18,18.0,18.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2100,2300,2200,12 Nov 2016,2016,Nov,12,2016-11-12
19,19.0,19.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,30 Nov 2016,2016,Nov,30,2016-11-30
20,20.0,20.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2150,2485,2315,20 Nov 2016,2016,Nov,20,2016-11-20
21,21.0,21.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2100,2300,2200,17 Nov 2016,2016,Nov,17,2016-11-17
22,22.0,22.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,24 Nov 2016,2016,Nov,24,2016-11-24
23,23.0,23.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,26 Nov 2016,2016,Nov,26,2016-11-26
24,24.0,24.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,29 Nov 2016,2016,Nov,29,2016-11-29
25,25.0,25.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2100,2300,2250,15 Nov 2016,2016,Nov,15,2016-11-15
26,26.0,26.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2100,2300,2250,15 Nov 2016,2016,Nov,15,2016-11-15
27,27.0,27.0,kapurthala,Dhilwan,Rice,Basmati Paddy,FAQ,2450,2450,2450,21 Nov 2016,2016,Nov,21,2016-11-21
28,28.0,28.0,kapurthala,Dhilwan,Rice,Basmati Paddy,FAQ,2550,2550,2550,02 Dec 2016,2016,Dec,2,2016-12-02
29,29.0,29.0,Tarntaran,Khem karan,Rice,Basmati Paddy,FAQ,2150,2485,2315,21 Nov 2016,2016,Nov,21,2016-11-21
30,30.0,30.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2100,2250,2210,13 Nov 2016,2016,Nov,13,2016-11-13
31,31.0,31.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,30 Nov 2016,2016,Nov,30,2016-11-30
32,32.0,32.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,02 Dec 2016,2016,Dec,2,2016-12-02
33,33.0,33.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,20 Nov 2016,2016,Nov,20,2016-11-20
34,34.0,34.0,Tarntaran,Khemkaran (Amarkot),Rice,Basumathi,FAQ,2150,2485,2315,23 Nov 2016,2016,Nov,23,2016-11-23
35,35.0,35.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,05 Dec 2016,2016,Dec,5,2016-12-05
36,36.0,36.0,Tarntaran,Khem karan,Rice,Basumathi,FAQ,2150,2485,2315,27 Nov 2016,2016,Nov,27,2016-11-27
37,37.0,37.0,kapurthala,Dhilwan,Rice,Basmati Paddy,FAQ,2100,2400,2250,30 Nov 2016,2016,Nov,30,2016-11-30
