,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Jammu,Akhnoor,Potato,Other,FAQ,600,800.0,700,02 Mar 2021,2021,Mar,2,2021-03-02
1,1.0,Jammu,Akhnoor,Potato,Other,FAQ,600,800.0,700,15 Apr 2021,2021,Apr,15,2021-04-15
2,2.0,Jammu,Akhnoor,Potato,Other,FAQ,600,800.0,700,16 Apr 2021,2021,Apr,16,2021-04-16
3,3.0,Jammu,Akhnoor,Potato,Other,FAQ,600,800.0,700,17 Apr 2021,2021,Apr,17,2021-04-17
4,4.0,Jammu,Akhnoor,Potato,Other,FAQ,600,1000.0,800,03 Mar 2021,2021,Mar,3,2021-03-03
5,5.0,Jammu,Akhnoor,Potato,Other,FAQ,700,800.0,750,01 Mar 2021,2021,Mar,1,2021-03-01
6,6.0,Jammu,Akhnoor,Potato,Other,FAQ,700,800.0,750,05 Jul 2021,2021,Jul,5,2021-07-05
7,7.0,Jammu,Akhnoor,Potato,Other,FAQ,700,800.0,750,07 Jul 2021,2021,Jul,7,2021-07-07
8,8.0,Jammu,Akhnoor,Potato,Other,FAQ,700,800.0,750,09 Jul 2021,2021,Jul,9,2021-07-09
9,9.0,Jammu,Akhnoor,Potato,Other,FAQ,700,900.0,800,23 Apr 2021,2021,Apr,23,2021-04-23
10,10.0,Jammu,Akhnoor,Potato,Other,FAQ,700,900.0,800,27 Apr 2021,2021,Apr,27,2021-04-27
11,11.0,Jammu,Akhnoor,Potato,Other,FAQ,700,1000.0,850,04 Mar 2021,2021,Mar,4,2021-03-04
12,12.0,Jammu,Akhnoor,Potato,Other,FAQ,800,900.0,850,16 Jul 2021,2021,Jul,16,2021-07-16
13,13.0,Jammu,Akhnoor,Potato,Other,FAQ,800,900.0,850,19 Jul 2021,2021,Jul,19,2021-07-19
14,14.0,Jammu,Akhnoor,Potato,Other,FAQ,800,900.0,850,20 Jul 2021,2021,Jul,20,2021-07-20
15,15.0,Jammu,Akhnoor,Potato,Other,FAQ,800,900.0,850,29 Jun 2021,2021,Jun,29,2021-06-29
16,16.0,Jammu,Akhnoor,Potato,Other,FAQ,800,1000.0,900,01 Apr 2021,2021,Apr,1,2021-04-01
17,17.0,Jammu,Akhnoor,Potato,Other,FAQ,800,1000.0,900,01 Feb 2021,2021,Feb,1,2021-02-01
