Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,North Goa,Mapusa,Potato,Potato,FAQ,800,1900,1350.0,09 Feb 2021,2021,Feb,9,2021-02-09
1,1.0,1.0,North Goa,Mapusa,Potato,Potato,FAQ,800,1900,1350.0,10 Feb 2021,2021,Feb,10,2021-02-10
2,2.0,2.0,North Goa,Mapusa,Potato,Potato,FAQ,800,2100,1450.0,25 Mar 2021,2021,Mar,25,2021-03-25
3,3.0,3.0,North Goa,Mapusa,Potato,Potato,FAQ,800,2100,1450.0,26 Mar 2021,2021,Mar,26,2021-03-26
4,4.0,4.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1400,1200.0,28 Jun 2021,2021,Jun,28,2021-06-28
5,5.0,5.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1080.0,19 Feb 2021,2021,Feb,19,2021-02-19
6,6.0,6.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1250.0,01 Jul 2021,2021,Jul,1,2021-07-01
7,7.0,7.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1250.0,08 Feb 2021,2021,Feb,8,2021-02-08
8,8.0,8.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1250.0,15 Feb 2021,2021,Feb,15,2021-02-15
9,9.0,9.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1250.0,24 May 2021,2021,May,24,2021-05-24
10,10.0,10.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1250.0,30 Jun 2021,2021,Jun,30,2021-06-30
11,11.0,11.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1500,1460.0,18 Feb 2021,2021,Feb,18,2021-02-18
12,12.0,12.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,08 Jun 2021,2021,Jun,8,2021-06-08
13,13.0,13.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,09 Aug 2021,2021,Aug,9,2021-08-09
14,14.0,14.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,15 Jul 2021,2021,Jul,15,2021-07-15
15,15.0,15.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,21 Jul 2021,2021,Jul,21,2021-07-21
16,16.0,16.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,22 Jul 2021,2021,Jul,22,2021-07-22
17,17.0,17.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,23 Jul 2021,2021,Jul,23,2021-07-23
18,18.0,18.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1600,1300.0,24 Jul 2021,2021,Jul,24,2021-07-24
19,19.0,19.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1700,1350.0,04 Jun 2021,2021,Jun,4,2021-06-04
20,20.0,20.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,04 Mar 2021,2021,Mar,4,2021-03-04
21,21.0,21.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,05 Mar 2021,2021,Mar,5,2021-03-05
22,22.0,22.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,07 Mar 2021,2021,Mar,7,2021-03-07
23,23.0,23.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,08 Mar 2021,2021,Mar,8,2021-03-08
24,24.0,24.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,11 Mar 2021,2021,Mar,11,2021-03-11
25,25.0,25.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,12 Mar 2021,2021,Mar,12,2021-03-12
26,26.0,26.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,13 Feb 2021,2021,Feb,13,2021-02-13
27,27.0,27.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,13 Mar 2021,2021,Mar,13,2021-03-13
28,28.0,28.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,14 Feb 2021,2021,Feb,14,2021-02-14
29,29.0,29.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,14 Mar 2021,2021,Mar,14,2021-03-14
30,30.0,30.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,23 Feb 2021,2021,Feb,23,2021-02-23
31,31.0,31.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,24 Feb 2021,2021,Feb,24,2021-02-24
32,32.0,32.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,26 Feb 2021,2021,Feb,26,2021-02-26
33,33.0,33.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,27 Feb 2021,2021,Feb,27,2021-02-27
34,34.0,34.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,28 Feb 2021,2021,Feb,28,2021-02-28
35,35.0,35.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1800,1400.0,31 Aug 2021,2021,Aug,31,2021-08-31
36,36.0,36.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,01 Aug 2021,2021,Aug,1,2021-08-01
37,37.0,37.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,01 Sep 2021,2021,Sep,1,2021-09-01
38,38.0,38.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,02 Mar 2021,2021,Mar,2,2021-03-02
39,39.0,39.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,04 Feb 2021,2021,Feb,4,2021-02-04
40,40.0,40.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,05 Aug 2021,2021,Aug,5,2021-08-05
41,41.0,41.0,North Goa,Mapusa,Potato,Potato,FAQ,1000,1900,1450.0,06 Aug 2021,2021,Aug,6,2021-08-06
