Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Cachar,Cachar,Potato,Potato,FAQ,1500,1700,1600,17 Mar 2022,2022,Mar,17,2022-03-17
1,1.0,Cachar,Cachar,Potato,Potato,FAQ,1700,2500,2100,30 Apr 2022,2022,Apr,30,2022-04-30
2,2.0,Cachar,Cachar,Potato,Potato,FAQ,1800,1900,1850,08 Apr 2022,2022,Apr,8,2022-04-08
3,3.0,Cachar,Cachar,Potato,Potato,FAQ,2500,3200,3000,11 Apr 2022,2022,Apr,11,2022-04-11
4,4.0,Dhubri,Gauripur,Potato,(Red Nanital),FAQ,800,1000,800,01 Feb 2022,2022,Feb,1,2022-02-01
5,5.0,Dhubri,Gauripur,Potato,Potato,FAQ,800,1200,900,09 Feb 2022,2022,Feb,9,2022-02-09
6,6.0,Dhubri,Gauripur,Potato,Potato,FAQ,850,1000,900,07 Feb 2022,2022,Feb,7,2022-02-07
7,7.0,Golaghat,Golaghat,Potato,Potato,FAQ,1350,1500,1400,23 Mar 2022,2022,Mar,23,2022-03-23
8,8.0,Golaghat,Golaghat,Potato,Potato,FAQ,1400,1600,1500,12 Apr 2022,2022,Apr,12,2022-04-12
9,9.0,Hailakandi,Hailakandi,Potato,Potato,FAQ,1700,2200,2100,16 Mar 2022,2022,Mar,16,2022-03-16
10,10.0,Hailakandi,Hailakandi,Potato,Potato,FAQ,1700,2200,2150,30 Mar 2022,2022,Mar,30,2022-03-30
11,11.0,Hailakandi,Hailakandi,Potato,Potato,FAQ,1800,2200,2150,08 Apr 2022,2022,Apr,8,2022-04-08
12,12.0,Hailakandi,Hailakandi,Potato,Potato,FAQ,2000,2100,2050,02 Apr 2022,2022,Apr,2,2022-04-02
13,13.0,Barpeta,Howly,Potato,Potato,FAQ,600,800,700,28 Jan 2022,2022,Jan,28,2022-01-28
14,14.0,Barpeta,Howly,Potato,Potato,FAQ,700,850,800,04 Feb 2022,2022,Feb,4,2022-02-04
15,15.0,Barpeta,Howly,Potato,Potato,FAQ,700,900,800,02 Feb 2022,2022,Feb,2,2022-02-02
16,16.0,Barpeta,Howly,Potato,Potato,FAQ,700,900,800,03 Feb 2022,2022,Feb,3,2022-02-03
17,17.0,Barpeta,Howly,Potato,Potato,FAQ,1000,1100,1000,05 Feb 2022,2022,Feb,5,2022-02-05
18,18.0,Barpeta,Howly,Potato,Potato,FAQ,1000,1100,1000,07 Feb 2022,2022,Feb,7,2022-02-07
19,19.0,Barpeta,Howly,Potato,Potato,FAQ,1000,1150,1100,09 Feb 2022,2022,Feb,9,2022-02-09
