,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Durg,Durg,Potato,Other,FAQ,2800,3000,2900,19 Sep 2020,2020,Sep,19,2020-09-19
1,1.0,Durg,Durg,Potato,Other,FAQ,3000,3200,3100,09 Oct 2020,2020,Oct,9,2020-10-09
2,2.0,Durg,Durg,Potato,Other,FAQ,3500,3600,3550,06 Oct 2020,2020,Oct,6,2020-10-06
3,3.0,Durg,Durg,Potato,Other,FAQ,3500,4000,3750,02 Oct 2020,2020,Oct,2,2020-10-02
4,4.0,Durg,Durg,Potato,Potato,FAQ,800,1200,1000,26 May 2021,2021,May,26,2021-05-26
5,5.0,Durg,Durg,Potato,Potato,FAQ,1200,1400,1300,13 Feb 2021,2021,Feb,13,2021-02-13
6,6.0,Durg,Durg,Potato,Potato,FAQ,1400,1500,1450,14 Jan 2021,2021,Jan,14,2021-01-14
7,7.0,Durg,Durg,Potato,Potato,FAQ,1400,1500,1450,25 Aug 2021,2021,Aug,25,2021-08-25
8,8.0,Durg,Durg,Potato,Potato,FAQ,1800,2200,2000,02 Jan 2021,2021,Jan,2,2021-01-02
9,9.0,Durg,Durg,Potato,Potato,FAQ,2000,2200,2100,31 Dec 2020,2020,Dec,31,2020-12-31
10,10.0,Raigarh,Raigarh,Potato,Other,FAQ,800,900,800,02 Feb 2021,2021,Feb,2,2021-02-02
11,11.0,Raigarh,Raigarh,Potato,Other,FAQ,800,900,800,18 Feb 2021,2021,Feb,18,2021-02-18
12,12.0,Raigarh,Raigarh,Potato,Other,FAQ,800,1000,800,28 Feb 2021,2021,Feb,28,2021-02-28
13,13.0,Raigarh,Raigarh,Potato,Other,FAQ,900,1000,900,14 Jan 2021,2021,Jan,14,2021-01-14
14,14.0,Raigarh,Raigarh,Potato,Other,FAQ,900,1000,900,21 Mar 2021,2021,Mar,21,2021-03-21
15,15.0,Raigarh,Raigarh,Potato,Other,FAQ,900,1100,1000,23 Mar 2021,2021,Mar,23,2021-03-23
16,16.0,Raigarh,Raigarh,Potato,Other,FAQ,950,1000,950,05 Aug 2021,2021,Aug,5,2021-08-05
17,17.0,Raigarh,Raigarh,Potato,Other,FAQ,1200,1300,1200,05 Apr 2021,2021,Apr,5,2021-04-05
18,18.0,Raigarh,Raigarh,Potato,Other,FAQ,1200,1400,1200,07 Apr 2021,2021,Apr,7,2021-04-07
19,19.0,Raigarh,Raigarh,Potato,Other,FAQ,1900,2600,1900,05 Sep 2020,2020,Sep,5,2020-09-05
20,20.0,Raigarh,Raigarh,Potato,Other,FAQ,2800,3000,2800,09 Nov 2020,2020,Nov,9,2020-11-09
21,21.0,Raigarh,Raigarh,Potato,Other,FAQ,3000,3200,3000,04 Nov 2020,2020,Nov,4,2020-11-04
22,22.0,Raigarh,Raigarh,Potato,Other,FAQ,3000,3200,3000,28 Nov 2020,2020,Nov,28,2020-11-28
23,23.0,Raigarh,Raigarh,Potato,Other,FAQ,3000,3500,3000,03 Dec 2020,2020,Dec,3,2020-12-03
24,24.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,900,900,900,06 Feb 2021,2021,Feb,6,2021-02-06
25,25.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1000,1000,1000,05 Feb 2021,2021,Feb,5,2021-02-05
26,26.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1000,1000,1000,07 Feb 2021,2021,Feb,7,2021-02-07
27,27.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1000,1000,1000,31 Mar 2021,2021,Mar,31,2021-03-31
28,28.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1200,1200,1200,21 Jan 2021,2021,Jan,21,2021-01-21
29,29.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1200,1200,1200,22 Jul 2021,2021,Jul,22,2021-07-22
30,30.0,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,1300,1300,1300,13 Jul 2021,2021,Jul,13,2021-07-13
