,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5575,9619,9565,08 Mar 2022,2022,Mar,8,2022-03-08
1,1.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8075,9195,8615,01 Feb 2022,2022,Feb,1,2022-02-01
2,2.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,9110,9659,9375,08 Feb 2022,2022,Feb,8,2022-02-08
3,3.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,9250,9702,9475,15 Feb 2022,2022,Feb,15,2022-02-15
4,4.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,9570,9766,9570,01 Mar 2022,2022,Mar,1,2022-03-01
5,5.0,Villupuram,Marakkanam,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3320,5540,4500,20 Feb 2017,2017,Feb,20,2017-02-20
6,6.0,Villupuram,Marakkanam,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3809,6209,4369,22 May 2017,2017,May,22,2017-05-22
7,7.0,Villupuram,Marakkanam,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4617,4832,4709,21 Feb 2017,2017,Feb,21,2017-02-21
8,8.0,Villupuram,Marakkanam,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4909,5029,5000,17 Feb 2017,2017,Feb,17,2017-02-17
9,9.0,Villupuram,Marakkanam,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5049,5369,5249,17 Mar 2017,2017,Mar,17,2017-03-17
10,10.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4269,5406,4837,17 Dec 2018,2018,Dec,17,2018-12-17
11,11.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5217,5407,5217,07 Jan 2019,2019,Jan,7,2019-01-07
12,12.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5222,7069,6769,18 Feb 2019,2019,Feb,18,2019-02-18
13,13.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6169,10057,10050,24 Jan 2023,2023,Jan,24,2023-01-24
14,14.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6829,8560,6829,07 Mar 2023,2023,Mar,7,2023-03-07
15,15.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8269,10229,10096,31 Jan 2023,2023,Jan,31,2023-01-31
16,16.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,10125,10269,10195,21 Feb 2023,2023,Feb,21,2023-02-21
17,17.0,Erode,Anthiyur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,10249,10249,10249,28 Feb 2023,2023,Feb,28,2023-02-28
18,18.0,Thiruvannamalai,Cheyyar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3698,4009,3898,29 Sep 2022,2022,Sep,29,2022-09-29
19,19.0,Thiruvannamalai,Cheyyar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4098,5529,4939,30 Sep 2022,2022,Sep,30,2022-09-30
20,20.0,Thiruvannamalai,Cheyyar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4542,5379,4998,28 Sep 2022,2022,Sep,28,2022-09-28
21,21.0,Thiruvannamalai,Cheyyar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5017,5017,5017,23 Sep 2022,2022,Sep,23,2022-09-23
22,22.0,Thiruvannamalai,Cheyyar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5398,5398,5398,27 Sep 2022,2022,Sep,27,2022-09-27
23,23.0,Thiruvannamalai,Kilpennathur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5889,8100,6620,09 Jan 2023,2023,Jan,9,2023-01-09
24,24.0,Thiruvannamalai,Kilpennathur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6389,6936,6839,27 Feb 2023,2023,Feb,27,2023-02-27
