,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2200,5510,4250,23 Jun 2022,2022,Jun,23,2022-06-23
1,1.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2400,5000,5000,04 Jun 2022,2022,Jun,4,2022-06-04
2,2.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2410,6491,5200,04 Aug 2022,2022,Aug,4,2022-08-04
3,3.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2500,3800,3800,05 Jun 2022,2022,Jun,5,2022-06-05
4,4.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2550,6500,5000,19 Aug 2022,2022,Aug,19,2022-08-19
5,5.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2800,5200,4500,04 Jul 2022,2022,Jul,4,2022-07-04
6,6.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2801,6000,6000,27 Jun 2022,2022,Jun,27,2022-06-27
7,7.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3041,4225,4225,18 Aug 2022,2022,Aug,18,2022-08-18
8,8.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3100,3100,3100,26 Jul 2022,2022,Jul,26,2022-07-26
9,9.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3150,5635,4264,11 Jul 2022,2022,Jul,11,2022-07-11
10,10.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3200,5350,4410,15 Jul 2022,2022,Jul,15,2022-07-15
11,11.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3200,5800,4900,25 Jul 2022,2022,Jul,25,2022-07-25
12,12.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3500,5200,4000,14 Jul 2022,2022,Jul,14,2022-07-14
13,13.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3600,5500,5500,10 Jul 2022,2022,Jul,10,2022-07-10
14,14.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3851,6301,5322,26 Aug 2022,2022,Aug,26,2022-08-26
15,15.0,Delhi,Narela,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4000,6251,5401,16 Jul 2022,2022,Jul,16,2022-07-16
