Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Junagarh,Junagadh,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7250,8190,7750,03 Nov 2020,2020,Nov,3,2020-11-03
1,1.0,1.0,Amreli,Bagasara,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5505,7000,6252,01 Jun 2022,2022,Jun,1,2022-06-01
2,2.0,2.0,Rajkot,Dhoraji,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5005,6005,5805,24 Jun 2022,2022,Jun,24,2022-06-24
3,3.0,3.0,Rajkot,Dhoraji,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5030,5880,5680,27 Jun 2022,2022,Jun,27,2022-06-27
4,4.0,4.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2000,5105,3553,03 Mar 2017,2017,Mar,3,2017-03-03
5,5.0,5.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2305,2305,2305,07 Feb 2017,2017,Feb,7,2017-02-07
6,6.0,6.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2500,5400,3950,04 Mar 2017,2017,Mar,4,2017-03-04
7,7.0,7.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3000,6750,4875,10 Feb 2017,2017,Feb,10,2017-02-10
8,8.0,8.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3250,5750,4500,14 Mar 2017,2017,Mar,14,2017-03-14
9,9.0,9.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3255,5305,4280,20 Mar 2017,2017,Mar,20,2017-03-20
10,10.0,10.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3300,7255,5278,13 Dec 2016,2016,Dec,13,2016-12-13
11,11.0,11.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3300,8400,5850,14 Dec 2016,2016,Dec,14,2016-12-14
12,12.0,12.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3505,3505,3505,09 Mar 2017,2017,Mar,9,2017-03-09
13,13.0,13.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3505,3505,3505,24 Apr 2017,2017,Apr,24,2017-04-24
14,14.0,14.0,Amreli,Rajula,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3750,3750,3750,06 Apr 2017,2017,Apr,6,2017-04-06
