,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Nizamabad,Nizamabad,Green Gram Dal (Moong Dal),Green Gram Dal,Medium,4500,4500,4500,02 May 2017,2017,May,2,2017-05-02
1,1.0,Nalgonda,Suryapeta,Green Gram Dal (Moong Dal),Local,FAQ,3696,4779,4589,14 Oct 2016,2016,Oct,14,2016-10-14
2,2.0,Khammam,Dammapet,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6000,6200,6100,02 Mar 2019,2019,Mar,2,2019-03-02
3,3.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3416,3416,3416,02 Apr 2019,2019,Apr,2,2019-04-02
4,4.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3425,3425,3425,08 Jul 2019,2019,Jul,8,2019-07-08
5,5.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3676,3676,3676,27 Mar 2019,2019,Mar,27,2019-03-27
6,6.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4015,4015,4015,14 Mar 2019,2019,Mar,14,2019-03-14
7,7.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4273,5855,5373,19 Aug 2019,2019,Aug,19,2019-08-19
8,8.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4511,5221,5125,24 May 2019,2019,May,24,2019-05-24
9,9.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4516,5011,5011,01 Apr 2019,2019,Apr,1,2019-04-01
10,10.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4613,4613,4613,22 Aug 2019,2019,Aug,22,2019-08-22
11,11.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4755,4755,4755,09 Aug 2019,2019,Aug,9,2019-08-09
12,12.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4856,4856,4856,28 May 2019,2019,May,28,2019-05-28
13,13.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5117,5417,5417,20 Aug 2019,2019,Aug,20,2019-08-20
14,14.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5425,5425,5425,22 May 2019,2019,May,22,2019-05-22
15,15.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5482,5482,5482,28 Jun 2019,2019,Jun,28,2019-06-28
16,16.0,Karimnagar,Karimnagar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6036,6036,6036,05 Aug 2019,2019,Aug,5,2019-08-05
