Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,01 Sep 2021,2021,Sep,1,2021-09-01
1,1.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,24 Aug 2021,2021,Aug,24,2021-08-24
2,2.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,25 Aug 2021,2021,Aug,25,2021-08-25
3,3.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,26 Aug 2021,2021,Aug,26,2021-08-26
4,4.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,27 Aug 2021,2021,Aug,27,2021-08-27
5,5.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,28 Aug 2021,2021,Aug,28,2021-08-28
6,6.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,9800,9000,30 Aug 2021,2021,Aug,30,2021-08-30
7,7.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,03 Aug 2021,2021,Aug,3,2021-08-03
8,8.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,14 Aug 2021,2021,Aug,14,2021-08-14
9,9.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,20 Aug 2021,2021,Aug,20,2021-08-20
10,10.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,29 Jul 2021,2021,Jul,29,2021-07-29
11,11.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,30 Jul 2021,2021,Jul,30,2021-07-30
12,12.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9000,31 Jul 2021,2021,Jul,31,2021-07-31
13,13.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,02 Aug 2021,2021,Aug,2,2021-08-02
14,14.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,04 Aug 2021,2021,Aug,4,2021-08-04
15,15.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,06 Aug 2021,2021,Aug,6,2021-08-06
16,16.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,07 Aug 2021,2021,Aug,7,2021-08-07
17,17.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,09 Aug 2021,2021,Aug,9,2021-08-09
18,18.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,10 Aug 2021,2021,Aug,10,2021-08-10
19,19.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,11 Aug 2021,2021,Aug,11,2021-08-11
20,20.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,12 Aug 2021,2021,Aug,12,2021-08-12
21,21.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,13 Aug 2021,2021,Aug,13,2021-08-13
22,22.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,16 Aug 2021,2021,Aug,16,2021-08-16
23,23.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,17 Aug 2021,2021,Aug,17,2021-08-17
24,24.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,18 Aug 2021,2021,Aug,18,2021-08-18
25,25.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,19 Aug 2021,2021,Aug,19,2021-08-19
26,26.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,21 Aug 2021,2021,Aug,21,2021-08-21
27,27.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8000,10000,9500,23 Aug 2021,2021,Aug,23,2021-08-23
28,28.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,17 Jul 2021,2021,Jul,17,2021-07-17
29,29.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,19 Jul 2021,2021,Jul,19,2021-07-19
30,30.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,21 Jul 2021,2021,Jul,21,2021-07-21
31,31.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,22 Jul 2021,2021,Jul,22,2021-07-22
32,32.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,23 Jul 2021,2021,Jul,23,2021-07-23
33,33.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,24 Jul 2021,2021,Jul,24,2021-07-24
34,34.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,26 Jul 2021,2021,Jul,26,2021-07-26
35,35.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,27 Jul 2021,2021,Jul,27,2021-07-27
36,36.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,8500,10000,9500,28 Jul 2021,2021,Jul,28,2021-07-28
37,37.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,9500,10 Jul 2021,2021,Jul,10,2021-07-10
38,38.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,06 Jul 2021,2021,Jul,6,2021-07-06
39,39.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,07 Jul 2021,2021,Jul,7,2021-07-07
40,40.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,08 Jul 2021,2021,Jul,8,2021-07-08
41,41.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,09 Jul 2021,2021,Jul,9,2021-07-09
42,42.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,12 Jul 2021,2021,Jul,12,2021-07-12
43,43.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,13 Jul 2021,2021,Jul,13,2021-07-13
44,44.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,14 Jul 2021,2021,Jul,14,2021-07-14
45,45.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,10500,10000,15 Jul 2021,2021,Jul,15,2021-07-15
46,46.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,08 Oct 2020,2020,Oct,8,2020-10-08
47,47.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,09 Oct 2020,2020,Oct,9,2020-10-09
48,48.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,10 Oct 2020,2020,Oct,10,2020-10-10
49,49.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,12 Oct 2020,2020,Oct,12,2020-10-12
50,50.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,13 Oct 2020,2020,Oct,13,2020-10-13
51,51.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,14 Oct 2020,2020,Oct,14,2020-10-14
52,52.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,15 Oct 2020,2020,Oct,15,2020-10-15
53,53.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,28 Oct 2020,2020,Oct,28,2020-10-28
54,54.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,29 Oct 2020,2020,Oct,29,2020-10-29
55,55.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11000,10000,30 Oct 2020,2020,Oct,30,2020-10-30
56,56.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10250,01 Dec 2020,2020,Dec,1,2020-12-01
57,57.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10250,30 Nov 2020,2020,Nov,30,2020-11-30
58,58.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,02 Dec 2020,2020,Dec,2,2020-12-02
59,59.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,02 Nov 2020,2020,Nov,2,2020-11-02
60,60.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,03 Nov 2020,2020,Nov,3,2020-11-03
61,61.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,04 Nov 2020,2020,Nov,4,2020-11-04
62,62.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,05 Nov 2020,2020,Nov,5,2020-11-05
63,63.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,06 Nov 2020,2020,Nov,6,2020-11-06
64,64.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,10 Nov 2020,2020,Nov,10,2020-11-10
65,65.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,11 Nov 2020,2020,Nov,11,2020-11-11
66,66.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,12 Nov 2020,2020,Nov,12,2020-11-12
67,67.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,13 Nov 2020,2020,Nov,13,2020-11-13
68,68.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,16 Nov 2020,2020,Nov,16,2020-11-16
69,69.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,17 Nov 2020,2020,Nov,17,2020-11-17
70,70.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,18 Nov 2020,2020,Nov,18,2020-11-18
71,71.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,19 Nov 2020,2020,Nov,19,2020-11-19
72,72.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,20 Nov 2020,2020,Nov,20,2020-11-20
73,73.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,21 Nov 2020,2020,Nov,21,2020-11-21
74,74.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,23 Nov 2020,2020,Nov,23,2020-11-23
75,75.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,24 Nov 2020,2020,Nov,24,2020-11-24
76,76.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,25 Nov 2020,2020,Nov,25,2020-11-25
77,77.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,26 Nov 2020,2020,Nov,26,2020-11-26
78,78.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,27 Nov 2020,2020,Nov,27,2020-11-27
79,79.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,28 Nov 2020,2020,Nov,28,2020-11-28
80,80.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10500,31 Oct 2020,2020,Oct,31,2020-10-31
81,81.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,09 Apr 2021,2021,Apr,9,2021-04-09
82,82.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,10 Apr 2021,2021,Apr,10,2021-04-10
83,83.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,12 Apr 2021,2021,Apr,12,2021-04-12
84,84.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,13 Apr 2021,2021,Apr,13,2021-04-13
85,85.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,14 Apr 2021,2021,Apr,14,2021-04-14
86,86.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,15 Apr 2021,2021,Apr,15,2021-04-15
87,87.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,16 Apr 2021,2021,Apr,16,2021-04-16
88,88.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,17 Apr 2021,2021,Apr,17,2021-04-17
89,89.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9000,11500,10700,19 Apr 2021,2021,Apr,19,2021-04-19
90,90.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9200,11000,10500,01 Jan 2021,2021,Jan,1,2021-01-01
91,91.0,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,9200,11000,10500,02 Jan 2021,2021,Jan,2,2021-01-02
