Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Golaghat,Golaghat,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,8900,12000,11000,26 Sep 2016,2016,Sep,26,2016-09-26
1,1.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,01 Aug 2017,2017,Aug,1,2017-08-01
2,2.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,07 Aug 2017,2017,Aug,7,2017-08-07
3,3.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,08 Aug 2017,2017,Aug,8,2017-08-08
4,4.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,09 Aug 2017,2017,Aug,9,2017-08-09
5,5.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,10 Jul 2017,2017,Jul,10,2017-07-10
6,6.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,11 Jul 2017,2017,Jul,11,2017-07-11
7,7.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,14 Jul 2017,2017,Jul,14,2017-07-14
8,8.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,15 Jul 2017,2017,Jul,15,2017-07-15
9,9.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,19 Aug 2017,2017,Aug,19,2017-08-19
10,10.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,24 Aug 2017,2017,Aug,24,2017-08-24
11,11.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,24 Jul 2017,2017,Jul,24,2017-07-24
12,12.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,25 Jul 2017,2017,Jul,25,2017-07-25
13,13.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,28 Jul 2017,2017,Jul,28,2017-07-28
14,14.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,30 Aug 2017,2017,Aug,30,2017-08-30
15,15.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,30 Jul 2017,2017,Jul,30,2017-07-30
16,16.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,31 Jul 2017,2017,Jul,31,2017-07-31
17,17.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6250,25 Aug 2017,2017,Aug,25,2017-08-25
18,18.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,6750,01 Jun 2017,2017,Jun,1,2017-06-01
19,19.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,6750,02 Jun 2017,2017,Jun,2,2017-06-02
20,20.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,04 Apr 2017,2017,Apr,4,2017-04-04
21,21.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,05 Apr 2017,2017,Apr,5,2017-04-05
22,22.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,05 Jun 2017,2017,Jun,5,2017-06-05
23,23.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,06 Jun 2017,2017,Jun,6,2017-06-06
24,24.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,07 Jun 2017,2017,Jun,7,2017-06-07
25,25.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,08 Jun 2017,2017,Jun,8,2017-06-08
26,26.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,09 Jun 2017,2017,Jun,9,2017-06-09
27,27.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,10 Apr 2017,2017,Apr,10,2017-04-10
28,28.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,11 Apr 2017,2017,Apr,11,2017-04-11
29,29.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,11 May 2017,2017,May,11,2017-05-11
30,30.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,12 Jun 2017,2017,Jun,12,2017-06-12
31,31.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,13 Jun 2017,2017,Jun,13,2017-06-13
32,32.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,14 Jun 2017,2017,Jun,14,2017-06-14
33,33.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,15 Jun 2017,2017,Jun,15,2017-06-15
34,34.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,15 May 2017,2017,May,15,2017-05-15
35,35.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,16 Jun 2017,2017,Jun,16,2017-06-16
36,36.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,16 May 2017,2017,May,16,2017-05-16
37,37.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,17 Apr 2017,2017,Apr,17,2017-04-17
38,38.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,17 Jun 2017,2017,Jun,17,2017-06-17
39,39.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,17 May 2017,2017,May,17,2017-05-17
40,40.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,18 Apr 2017,2017,Apr,18,2017-04-18
41,41.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,18 May 2017,2017,May,18,2017-05-18
42,42.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,19 Apr 2017,2017,Apr,19,2017-04-19
43,43.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,19 Jun 2017,2017,Jun,19,2017-06-19
44,44.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,20 Apr 2017,2017,Apr,20,2017-04-20
45,45.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,20 May 2017,2017,May,20,2017-05-20
46,46.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,21 Apr 2017,2017,Apr,21,2017-04-21
47,47.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,21 Jun 2017,2017,Jun,21,2017-06-21
48,48.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,22 Jun 2017,2017,Jun,22,2017-06-22
49,49.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,23 Jun 2017,2017,Jun,23,2017-06-23
50,50.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,24 Apr 2017,2017,Apr,24,2017-04-24
51,51.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,24 May 2017,2017,May,24,2017-05-24
52,52.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,25 Apr 2017,2017,Apr,25,2017-04-25
53,53.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,25 May 2017,2017,May,25,2017-05-25
54,54.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,29 Apr 2017,2017,Apr,29,2017-04-29
55,55.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,29 May 2017,2017,May,29,2017-05-29
56,56.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,30 Jun 2017,2017,Jun,30,2017-06-30
57,57.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,30 May 2017,2017,May,30,2017-05-30
58,58.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,02 Mar 2017,2017,Mar,2,2017-03-02
59,59.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,04 Mar 2017,2017,Mar,4,2017-03-04
60,60.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,06 Mar 2017,2017,Mar,6,2017-03-06
61,61.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,07 Mar 2017,2017,Mar,7,2017-03-07
62,62.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,08 Mar 2017,2017,Mar,8,2017-03-08
63,63.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,16 Mar 2017,2017,Mar,16,2017-03-16
64,64.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,17 Mar 2017,2017,Mar,17,2017-03-17
65,65.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,18 Feb 2017,2017,Feb,18,2017-02-18
66,66.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,18 Mar 2017,2017,Mar,18,2017-03-18
67,67.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,20 Feb 2017,2017,Feb,20,2017-02-20
68,68.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,21 Feb 2017,2017,Feb,21,2017-02-21
69,69.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,21 Mar 2017,2017,Mar,21,2017-03-21
70,70.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,22 Feb 2017,2017,Feb,22,2017-02-22
71,71.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,23 Mar 2017,2017,Mar,23,2017-03-23
72,72.0,Nalbari,Nalbari,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,8000,7250,27 Feb 2017,2017,Feb,27,2017-02-27
