,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11500.0,12000,11750,26 Feb 2021,2021,Feb,26,2021-02-26
1,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11500.0,12000,11750,27 Feb 2021,2021,Feb,27,2021-02-27
2,Imphal West,Imphal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,14000,12500,25 Feb 2021,2021,Feb,25,2021-02-25
3,Imphal West,Imphal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,14000,12500,26 Feb 2021,2021,Feb,26,2021-02-26
4,Imphal West,Imphal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,14000,12500,27 Feb 2021,2021,Feb,27,2021-02-27
5,Imphal East,Lamlong Bazaar,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,12000,11500,25 Feb 2021,2021,Feb,25,2021-02-25
6,Imphal East,Lamlong Bazaar,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,12000,11500,26 Feb 2021,2021,Feb,26,2021-02-26
7,Imphal East,Lamlong Bazaar,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11000.0,12000,11500,27 Feb 2021,2021,Feb,27,2021-02-27
8,Thoubal,Thoubal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11500.0,12000,11750,25 Feb 2021,2021,Feb,25,2021-02-25
9,Thoubal,Thoubal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11500.0,12000,11750,26 Feb 2021,2021,Feb,26,2021-02-26
10,Thoubal,Thoubal,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11500.0,12000,11750,27 Feb 2021,2021,Feb,27,2021-02-27
11,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,01 Apr 2022,2022,Apr,01,2022-04-01
12,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,01 Feb 2022,2022,Feb,01,2022-02-01
13,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,01 Mar 2022,2022,Mar,01,2022-03-01
14,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,01 Sep 2022,2022,Sep,01,2022-09-01
15,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,02 Feb 2022,2022,Feb,02,2022-02-02
16,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,02 Mar 2022,2022,Mar,02,2022-03-02
17,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,03 Feb 2022,2022,Feb,03,2022-02-03
18,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,03 Mar 2022,2022,Mar,03,2022-03-03
19,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,04 Apr 2022,2022,Apr,04,2022-04-04
20,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,04 Feb 2022,2022,Feb,04,2022-02-04
21,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,04 Mar 2022,2022,Mar,04,2022-03-04
22,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,05 Apr 2022,2022,Apr,05,2022-04-05
23,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,05 Feb 2022,2022,Feb,05,2022-02-05
24,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,07 Apr 2022,2022,Apr,07,2022-04-07
25,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,07 Feb 2022,2022,Feb,07,2022-02-07
26,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,07 Mar 2022,2022,Mar,07,2022-03-07
27,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,08 Apr 2022,2022,Apr,08,2022-04-08
28,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,08 Feb 2022,2022,Feb,08,2022-02-08
29,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,08 Mar 2022,2022,Mar,08,2022-03-08
30,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,09 Feb 2022,2022,Feb,09,2022-02-09
31,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,09 Mar 2022,2022,Mar,09,2022-03-09
32,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,10 Feb 2022,2022,Feb,10,2022-02-10
33,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,10 Mar 2022,2022,Mar,10,2022-03-10
34,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,11 Apr 2022,2022,Apr,11,2022-04-11
35,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,11 Feb 2022,2022,Feb,11,2022-02-11
36,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,11 Mar 2022,2022,Mar,11,2022-03-11
37,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,12 Apr 2022,2022,Apr,12,2022-04-12
38,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,13 Apr 2022,2022,Apr,13,2022-04-13
39,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,14 Feb 2022,2022,Feb,14,2022-02-14
40,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,14 Mar 2022,2022,Mar,14,2022-03-14
41,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,15 Mar 2022,2022,Mar,15,2022-03-15
42,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,16 Feb 2022,2022,Feb,16,2022-02-16
43,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,16 Mar 2022,2022,Mar,16,2022-03-16
44,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,17 Feb 2022,2022,Feb,17,2022-02-17
45,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,17 Mar 2022,2022,Mar,17,2022-03-17
46,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,18 Apr 2022,2022,Apr,18,2022-04-18
47,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,18 Feb 2022,2022,Feb,18,2022-02-18
48,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,19 Apr 2022,2022,Apr,19,2022-04-19
49,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,19 Feb 2022,2022,Feb,19,2022-02-19
50,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,21 Apr 2022,2022,Apr,21,2022-04-21
51,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,21 Feb 2022,2022,Feb,21,2022-02-21
52,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,22 Apr 2022,2022,Apr,22,2022-04-22
53,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,23 Feb 2022,2022,Feb,23,2022-02-23
54,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,23 Mar 2022,2022,Mar,23,2022-03-23
55,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,24 Feb 2022,2022,Feb,24,2022-02-24
56,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,24 Mar 2022,2022,Mar,24,2022-03-24
57,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,25 Apr 2022,2022,Apr,25,2022-04-25
58,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,25 Feb 2022,2022,Feb,25,2022-02-25
59,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,25 Mar 2022,2022,Mar,25,2022-03-25
60,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,26 Apr 2022,2022,Apr,26,2022-04-26
61,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,26 Feb 2022,2022,Feb,26,2022-02-26
62,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,26 Mar 2022,2022,Mar,26,2022-03-26
63,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,27 Apr 2022,2022,Apr,27,2022-04-27
64,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,28 Apr 2022,2022,Apr,28,2022-04-28
65,Bishnupur,Bishenpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,12000,11700,28 Mar 2022,2022,Mar,28,2022-03-28
