Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Kanker,Pakhanjur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2300,2500,2400,24 Feb 2021,2021,Feb,24,2021-02-24
1,1.0,Kanker,Pakhanjur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2500,2500,2500,14 Feb 2021,2021,Feb,14,2021-02-14
2,2.0,Kanker,Pakhanjur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2500,2500,2500,19 Jan 2021,2021,Jan,19,2021-01-19
3,3.0,Koria,Manendragarh,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,8000,8500,8500,21 Mar 2022,2022,Mar,21,2022-03-21
4,4.0,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3000,3000,3000,13 Oct 2021,2021,Oct,13,2021-10-13
5,5.0,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3791,3791,3791,04 Mar 2022,2022,Mar,4,2022-03-04
6,6.0,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4033,4033,4033,31 Jan 2022,2022,Jan,31,2022-01-31
7,7.0,Koria,Baikunthpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3000,3000,3000,30 Nov 2018,2018,Nov,30,2018-11-30
8,8.0,Koria,Baikunthpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3000,3000,3000,31 Dec 2018,2018,Dec,31,2018-12-31
9,9.0,Koria,Baikunthpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4000,4000,4000,04 Feb 2019,2019,Feb,4,2019-02-04
10,10.0,Sukma,Doranpal,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4500,4500,4500,30 Aug 2023,2023,Aug,30,2023-08-30
11,11.0,Koria,Manendragarh,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7000,7000,7000,21 Mar 2023,2023,Mar,21,2023-03-21
12,12.0,Koria,Manendragarh,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,8000,8000,8000,20 Mar 2023,2023,Mar,20,2023-03-20
13,13.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6135,6135,6135,26 Dec 2022,2022,Dec,26,2022-12-26
14,14.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6200,6200,6200,21 Oct 2022,2022,Oct,21,2022-10-21
15,15.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,8450,8450,8450,31 Dec 2023,2023,Dec,31,2023-12-31
16,16.0,Koria,Baikunthpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2900,2900,2900,25 Jan 2020,2020,Jan,25,2020-01-25
17,17.0,Kondagaon,Vishrampur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5900,6000,5950,30 Dec 2019,2019,Dec,30,2019-12-30
18,18.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2900,3400,3350,23 Nov 2017,2017,Nov,23,2017-11-23
19,19.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2975,3125,3100,13 Dec 2017,2017,Dec,13,2017-12-13
20,20.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3300,3575,3367,28 Oct 2017,2017,Oct,28,2017-10-28
21,21.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4650,4650,4650,10 Oct 2017,2017,Oct,10,2017-10-10
22,22.0,Surajpur,Surajpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5750,5750,5750,04 Oct 2017,2017,Oct,4,2017-10-04
23,23.0,Kondagaon,Vishrampur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3500,4000,3750,03 Jan 2018,2018,Jan,3,2018-01-03
24,24.0,Kondagaon,Vishrampur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,3500,4000,3750,27 Dec 2017,2017,Dec,27,2017-12-27
25,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2451,2780,2615,18 Oct 2024,2024,Oct,18,2024-10-18
26,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4200,4200,4200,19 Oct 2024,2024,Oct,19,2024-10-19
27,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5961,5961,5961,23 Oct 2024,2024,Oct,23,2024-10-23
28,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6200,6700,6450,08 Oct 2024,2024,Oct,8,2024-10-08
29,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6350,6600,6475,16 Oct 2024,2024,Oct,16,2024-10-16
30,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6351,6800,6575,14 Oct 2024,2024,Oct,14,2024-10-14
31,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6700,6700,6700,04 Oct 2024,2024,Oct,4,2024-10-04
32,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6700,8100,7400,20 Sep 2024,2024,Sep,20,2024-09-20
33,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6902,7050,6976,27 Sep 2024,2024,Sep,27,2024-09-27
34,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7000,7000,7000,15 Oct 2024,2024,Oct,15,2024-10-15
35,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7100,7300,7200,21 Sep 2024,2024,Sep,21,2024-09-21
36,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7100,7450,7320,24 Sep 2024,2024,Sep,24,2024-09-24
37,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7176,7350,7263,23 Sep 2024,2024,Sep,23,2024-09-23
38,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7200,7200,7200,30 Sep 2024,2024,Sep,30,2024-09-30
39,,Rajnandgaon,Rajnandgaon,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7401,7401,7401,25 Sep 2024,2024,Sep,25,2024-09-25
