,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,9500,9700,9600,04 Mar 2022,2022,Mar,4,2022-03-04
1,1.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5000,5600,5500,11 Dec 2018,2018,Dec,11,2018-12-11
2,2.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5500,6000,5600,13 Jan 2019,2019,Jan,13,2019-01-13
3,3.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6000,6500,6500,28 Jun 2019,2019,Jun,28,2019-06-28
4,4.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6500,7000,7000,30 Jul 2019,2019,Jul,30,2019-07-30
5,5.0,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5000,5000,5000,16 Dec 2018,2018,Dec,16,2018-12-16
6,6.0,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5000,5200,5100,22 Jan 2019,2019,Jan,22,2019-01-22
7,7.0,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5000,5600,5500,08 Dec 2018,2018,Dec,8,2018-12-08
8,8.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5450,5450,21 Jan 2023,2023,Jan,21,2023-01-21
9,9.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5450,5450,22 Jan 2023,2023,Jan,22,2023-01-22
10,10.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5450,5450,23 Jan 2023,2023,Jan,23,2023-01-23
11,11.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5450,5450,24 Jan 2023,2023,Jan,24,2023-01-24
12,12.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5487,5487,01 Feb 2023,2023,Feb,1,2023-02-01
13,13.0,Rayagada,Gunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5400,5487,5487,31 Jan 2023,2023,Jan,31,2023-01-31
14,14.0,Rayagada,Rayagada(Muniguda),Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6550,6600,6600,15 Feb 2023,2023,Feb,15,2023-02-15
15,15.0,Rayagada,Rayagada(Muniguda),Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6550,6600,6600,21 Feb 2023,2023,Feb,21,2023-02-21
16,16.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7500,7600,7600,21 Dec 2019,2019,Dec,21,2019-12-21
17,17.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5500,5600,5600,18 Mar 2018,2018,Mar,18,2018-03-18
18,18.0,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6000,6100,6100,05 Apr 2018,2018,Apr,5,2018-04-05
19,19.0,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4500,5000,5000,06 Dec 2017,2017,Dec,6,2017-12-06
20,20.0,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6000,6000,6000,21 Dec 2017,2017,Dec,21,2017-12-21
21,,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,5500,5600,5600,18 Mar 2018,2018,Mar,18,2018-03-18 00:00:00
22,,Nuapada,Khariar,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6000,6100,6100,05 Apr 2018,2018,Apr,05,2018-04-05 00:00:00
23,,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,4500,5000,5000,06 Dec 2017,2017,Dec,06,2017-12-06 00:00:00
24,,Nuapada,Khariar Road,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,6000,6000,6000,21 Dec 2017,2017,Dec,21,2017-12-21 00:00:00
