Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,4000,6000,5000,10 Jan 2021,2021,Jan,10,2021-01-10
1,1.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,4500,6000,5000,11 Jan 2021,2021,Jan,11,2021-01-11
2,2.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,4500,6000,5000,13 Jan 2021,2021,Jan,13,2021-01-13
3,3.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,5000,6000,5500,12 Apr 2021,2021,Apr,12,2021-04-12
4,4.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,5000,6000,5500,12 Jan 2021,2021,Jan,12,2021-01-12
5,5.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,5000,6000,5500,13 Apr 2021,2021,Apr,13,2021-04-13
6,6.0,Mayurbhanja,Betnoti,Gur(Jaggery),Other,FAQ,5000,6000,5500,14 Jan 2021,2021,Jan,14,2021-01-14
7,7.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,5000,6000,5500,09 May 2021,2021,May,9,2021-05-09
8,8.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,5000,6000,5500,12 Apr 2021,2021,Apr,12,2021-04-12
9,9.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,6500,6200,01 Feb 2021,2021,Feb,1,2021-02-01
10,10.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,6500,6200,22 Dec 2020,2020,Dec,22,2020-12-22
11,11.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,02 Aug 2021,2021,Aug,2,2021-08-02
12,12.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,06 Sep 2020,2020,Sep,6,2020-09-06
13,13.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,07 Dec 2020,2020,Dec,7,2020-12-07
14,14.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,10 Apr 2021,2021,Apr,10,2021-04-10
15,15.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,22 Feb 2021,2021,Feb,22,2021-02-22
16,16.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6000,7000,6500,24 Nov 2020,2020,Nov,24,2020-11-24
17,17.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6500,7000,6800,30 Dec 2020,2020,Dec,30,2020-12-30
18,18.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6500,7000,6800,30 Mar 2021,2021,Mar,30,2021-03-30
19,19.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,6500,7500,7000,30 Nov 2020,2020,Nov,30,2020-11-30
20,20.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,7500,7200,11 Oct 2020,2020,Oct,11,2020-10-11
21,21.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,7500,7200,15 Jul 2021,2021,Jul,15,2021-07-15
22,22.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,7500,7200,27 Sep 2020,2020,Sep,27,2020-09-27
23,23.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,8000,7500,03 Mar 2021,2021,Mar,3,2021-03-03
24,24.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,8000,7500,03 Nov 2020,2020,Nov,3,2020-11-03
25,25.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7000,8000,7500,13 Aug 2021,2021,Aug,13,2021-08-13
26,26.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7500,8000,7500,08 Nov 2020,2020,Nov,8,2020-11-08
27,27.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7500,8000,7800,21 Oct 2020,2020,Oct,21,2020-10-21
28,28.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,7500,8500,8000,22 Jan 2021,2021,Jan,22,2021-01-22
29,29.0,Kalahandi,Kesinga,Gur(Jaggery),Other,FAQ,8000,8500,8200,08 Oct 2020,2020,Oct,8,2020-10-08
30,30.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Feb 2021,2021,Feb,1,2021-02-01
31,31.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Jan 2021,2021,Jan,1,2021-01-01
32,32.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Mar 2021,2021,Mar,1,2021-03-01
33,33.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Nov 2020,2020,Nov,1,2020-11-01
34,34.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Oct 2020,2020,Oct,1,2020-10-01
35,35.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,01 Sep 2020,2020,Sep,1,2020-09-01
36,36.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Apr 2021,2021,Apr,2,2021-04-02
37,37.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Feb 2021,2021,Feb,2,2021-02-02
38,38.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Jan 2021,2021,Jan,2,2021-01-02
39,39.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Mar 2021,2021,Mar,2,2021-03-02
40,40.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Nov 2020,2020,Nov,2,2020-11-02
41,41.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,02 Sep 2020,2020,Sep,2,2020-09-02
42,42.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,03 Feb 2021,2021,Feb,3,2021-02-03
43,43.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,03 Jan 2021,2021,Jan,3,2021-01-03
44,44.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,03 Mar 2021,2021,Mar,3,2021-03-03
45,45.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,03 Oct 2020,2020,Oct,3,2020-10-03
46,46.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,03 Sep 2020,2020,Sep,3,2020-09-03
47,47.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Apr 2021,2021,Apr,4,2021-04-04
48,48.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Feb 2021,2021,Feb,4,2021-02-04
49,49.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Jan 2021,2021,Jan,4,2021-01-04
50,50.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Mar 2021,2021,Mar,4,2021-03-04
51,51.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Oct 2020,2020,Oct,4,2020-10-04
52,52.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,04 Sep 2020,2020,Sep,4,2020-09-04
53,53.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,05 Apr 2021,2021,Apr,5,2021-04-05
54,54.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,05 Dec 2020,2020,Dec,5,2020-12-05
55,55.0,Nowarangpur,Nawarangpur,Gur(Jaggery),NO 2,FAQ,2000,2000,2000,05 Feb 2021,2021,Feb,5,2021-02-05
