,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4200,4490,4290,31 May 2021,2021,May,31,2021-05-31
1,1.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4200,4560,4375,25 Jun 2021,2021,Jun,25,2021-06-25
2,2.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4100,4400,4230,21 Apr 2021,2021,Apr,21,2021-04-21
3,3.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4210,4540,4375,04 Sep 2020,2020,Sep,4,2020-09-04
4,4.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4300,4940,4600,12 Apr 2021,2021,Apr,12,2021-04-12
5,5.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,4083,4150,4133,06 Jan 2021,2021,Jan,6,2021-01-06
6,6.0,Erode,Kavunthapadi,Gur(Jaggery),Other,FAQ,3633,3700,3666,13 Feb 2021,2021,Feb,13,2021-02-13
7,7.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,09 Sep 2020,2020,Sep,9,2020-09-09
8,8.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,14 Sep 2020,2020,Sep,14,2020-09-14
9,9.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4200,4580,4375,14 Jun 2021,2021,Jun,14,2021-06-14
10,10.0,Erode,Bhavani,Gur(Jaggery),Achhu,FAQ,4200,4500,4350,19 Sep 2020,2020,Sep,19,2020-09-19
11,11.0,Vellore,Vellore,Gur(Jaggery),Other,FAQ,2000,4310,3110,14 Jun 2021,2021,Jun,14,2021-06-14
12,12.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4200,4675,4315,27 Jul 2021,2021,Jul,27,2021-07-27
13,13.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,3950,4087,4083,23 Jan 2021,2021,Jan,23,2021-01-23
14,14.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,4133,4166,4150,21 Jan 2021,2021,Jan,21,2021-01-21
15,15.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,15 Sep 2020,2020,Sep,15,2020-09-15
16,16.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,24 Sep 2020,2020,Sep,24,2020-09-24
17,17.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4300,4680,4525,06 Aug 2021,2021,Aug,6,2021-08-06
18,18.0,Erode,Bhavani,Gur(Jaggery),Achhu,FAQ,3800,4500,4200,21 Sep 2020,2020,Sep,21,2020-09-21
19,19.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,3816,3883,3850,26 Dec 2020,2020,Dec,26,2020-12-26
20,20.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,4033,4050,4042,12 Dec 2020,2020,Dec,12,2020-12-12
21,21.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,23 Sep 2020,2020,Sep,23,2020-09-23
22,22.0,Erode,Bhavani,Gur(Jaggery),Achhu,FAQ,3600,4000,3900,07 Oct 2020,2020,Oct,7,2020-10-07
23,23.0,Erode,Kavunthapadi,Gur(Jaggery),NO 2,FAQ,4083,4166,4133,29 Dec 2020,2020,Dec,29,2020-12-29
24,24.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,01 Oct 2020,2020,Oct,1,2020-10-01
25,25.0,Salem,Konganapuram,Gur(Jaggery),Other,FAQ,4200,4600,4400,07 Sep 2020,2020,Sep,7,2020-09-07
26,26.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4240,4790,4580,19 Apr 2021,2021,Apr,19,2021-04-19
27,27.0,Salem,Salem,Gur(Jaggery),Other,FAQ,4400,4610,4535,14 Sep 2020,2020,Sep,14,2020-09-14
